sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	standard-plus	item-note	fulfillment-center-id	product-tax-code	leadtime-to-ship	merchant_shipping_group_name
CUS_25577-239-000	849640014899	3	191.74	171.41	4028.54	11	0	a							30	
CUS_25577-231-120	849640014875	3	252.74	225.88	5309.54	11	0	a							30	
CUS_25577-231-000	849640014868	3	None	None	None	11	0	a							30	
CUS_25577-230-900	849640014851	3	202.61	181.11	4256.81	11	0	a							30	
CUS_25577-230-120	849640014844	3	252.74	225.88	5309.54	11	0	a							30	
CUS_25577-230-000	849640014833	3	191.74	171.41	4028.54	11	0	a							30	
CUS_25577-229-000	849640014820	3	177.53	158.72	3730.13	11	0	a							30	
CUS_25577-221-000	849640014783	3	None	None	None	11	0	a							30	
CUS_25577-220-000	849640014752	3	177.53	158.72	3730.13	11	0	a							30	
CUS_25577-189-000	849640014684	3	181.72	162.46	3818.12	11	0	a							30	
CUS_25577-181-000	849640014653	3	181.72	162.46	3818.12	11	0	a							30	
CUS_25577-180-900	849640014646	3	190.06	169.91	3993.26	11	0	a							30	
CUS_25577-180-120	849640014639	3	227.67	203.49	4783.07	11	0	a							30	
CUS_25577-180-000	849640014622	3	181.72	162.46	3818.12	11	0	a							30	
CUS_25577-179-000	849640014615	3	None	None	None	11	0	a							30	
CUS_25577-171-000	849640014578	3	171.68	153.5	3607.28	11	0	a							30	
CUS_25577-170-000	849640014561	3	171.68	153.5	3607.28	11	0	a							30	
CUS_25577-150-600	849640014547	3	179.34	160.34	3768.14	11	0	a							30	
CUS_25577-139-000	849640014493	3	151.17	135.19	3176.57	11	0	a							30	
CUS_25577-131-000	849640014462	3	151.17	135.19	3176.57	11	0	a							30	
CUS_25577-130-900	849640014431	3	164.74	147.3	3461.54	11	0	a							30	
CUS_25577-130-120	849640014424	3	178.29	159.4	3746.09	11	0	a							30	
CUS_25577-130-000	849640014413	3	None	None	None	11	0	a							30	
CUS_25577-129-000	849640014400	3	137.62	123.09	2892.02	11	0	a							30	
CUS_25577-121-000	849640014363	3	137.62	123.09	2892.02	11	0	a							30	
CUS_25577-120-000	849640014354	3	137.62	123.09	2892.02	11	0	a							30	
CUS_25576-430-000	849640014301	3	327.96	293.04	6889.16	11	0	a							30	
CUS_25576-331-000	849640014264	3	254.08	227.07	5337.68	11	0	a							30	
CUS_25576-231-000	849640014196	3	199.33	178.19	4187.93	11	0	a							30	
CUS_25576-230-000	849640014165	3	199.33	178.19	4187.93	11	0	a							30	
CUS_25576-181-000	849640014127	3	188.89	168.86	3968.69	11	0	a							30	
CUS_25576-180-000	849640014097	3	188.89	168.86	3968.69	11	0	a							30	
CUS_25576-131-000	849640014042	3	157.13	140.51	3301.73	11	0	a							30	
CUS_25576-130-000	849640014011	3	157.13	140.51	3301.73	11	0	a							30	
CUS_25575-600-000	849640013984	3	9.69	8.86	205.49	11	0	a							30	
CUS_25575-509-000	849640013977	3	9.48	8.68	201.08	11	0	a							30	
CUS_25575-500-000	849640013960	3	7.5	6.91	159.5	11	0	a							30	
CUS_25574-100-000	849640013922	3	2.49	2.44	54.29	11	0	a							30	
CUS_25573-300-000	849640013892	3	9.34	8.55	198.14	11	0	a							30	
CUS_25572-600-000	849640013861	3	19.16	17.32	404.36	11	0	a							30	
CUS_25572-480-000	849640013854	3	38.78	34.84	816.38	11	0	a							30	
CUS_25572-420-000	849640013847	3	41.82	37.55	880.22	11	0	a							30	
CUS_25572-400-000	849640013816	3	None	None	None	11	0	a							30	
CUS_25572-202-000	849640013793	3	30.2	27.18	636.2	11	0	a							30	
