sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	standard-plus	item-note	fulfillment-center-id	product-tax-code	leadtime-to-ship	merchant_shipping_group_name
SUP_927	601402265846	3	12.01	10.94	134.11	11	0	a							30	
SUP_GO-KIT37-9	601402112683	3	12.04	10.96	134.44	11	0	a							30	
ALA_955-9	601402113703	3	12.21	11.11	136.31	11	0	a							30	
ALA_B-194	601402252228	3	12.23	11.14	136.53	11	0	a							30	
ALA_G-414-9	601402253867	3	12.42	11.3	138.62	11	0	a							30	
SUP_IG1084-G	729360032710	3	12.5	11.38	139.5	11	0	a							30	
SUP_GO-KIT70	601402254680	3	12.53	11.4	139.83	11	0	a							30	
SUP_GO-KIT71	601402254642	3	12.53	11.4	139.83	11	0	a							30	
ALA_AS-972	601402111075	3	12.7	11.55	141.7	11	0	a							30	
SUP_B-219	601402101151	3	12.71	11.56	141.81	11	0	a							30	
SUP_AG1091-G	729360032697	3	12.78	11.63	142.58	11	0	a							30	
ALA_AG2000-L	729360032659	3	12.78	11.63	142.58	11	0	a							30	
ALA_B-184	601402252112	3	12.79	11.64	142.69	11	0	a							30	
SUP_O-487-12	601402254949	3	12.81	11.65	142.91	11	0	a							30	
ALA_O-185-9	601402112584	3	12.95	11.78	144.45	11	0	a							30	
ALA_O-106-9	601402111952	3	13	11.83	145	11	0	a							30	
SUP_O-11-9	601402113888	3	13.26	12.05	147.86	11	0	a							30	
SUP_IG1085-L	729360032673	3	13.34	12.13	148.74	11	0	a							30	
ALA_AS-4702KIT	601402210792	3	13.41	12.19	149.51	11	0	a							30	
ALA_GO-KIT41	601402115516	3	13.55	12.31	151.05	11	0	a							30	
ALA_B-187	601402252143	3	13.65	12.4	152.15	11	0	a							30	
ALA_B-44	601402250750	3	13.65	12.4	152.15	11	0	a							30	
ALA_B-188	601402252150	3	13.7	12.45	152.7	11	0	a							30	
ALA_B-45	601402250767	3	13.84	12.58	154.24	11	0	a							30	
SUP_O-485-9	601402193545	3	14.08	12.79	156.88	11	0	a							30	
SUP_AG2000-G	729360032703	3	14.18	12.88	157.98	11	0	a							30	
ALA_954-9	601402113420	3	14.29	12.97	159.19	11	0	a							30	
SUP_O-504-9	601402254956	3	14.42	13.09	160.62	11	0	a							30	
SUP_O-86-14	601402263200	3	14.43	13.1	160.73	11	0	a							30	
ALA_B-103	601402251313	3	14.47	13.14	161.17	11	0	a							30	
SUP_940	601402265907	3	14.64	13.29	163.04	11	0	a							30	
SUP_IG1085-G	729360032727	3	14.74	13.38	164.14	11	0	a							30	
SUP_O-433-9	601402112904	3	14.8	13.43	164.8	11	0	a							30	
SUP_O-428-9	601402112782	3	14.8	13.43	164.8	11	0	a							30	
SUP_GO-KIT17-9	601402193248	3	14.95	13.56	166.45	11	0	a							30	
ALA_RO-KIT231	601402113406	3	15.02	13.63	167.22	11	0	a							30	
ALA_O-196-9	601402115592	3	15.08	13.68	167.88	11	0	a							30	
ALA_RO-KIT364	601402116612	3	15.09	13.69	167.99	11	0	a							30	
ALA_RO-KIT360	601402113222	3	15.15	13.74	168.65	11	0	a							30	
SUP_B-32	601402250583	3	15.72	14.25	174.92	11	0	a							30	
ALA_RO-KIT330	601402113772	3	15.83	14.35	176.13	11	0	a							30	
ALA_RO-KIT221	601402113123	3	15.83	14.35	176.13	11	0	a							30	
SUP_O-486-9	601402264320	3	15.9	14.41	176.9	11	0	a							30	
ALA_O-204-9	601402114090	3	16.17	14.65	179.87	11	0	a							30	
ALA_TBS-901	601402110993	3	16.34	14.8	181.74	11	0	a							30	
ALA_B-208	601402252365	3	16.42	14.88	182.62	11	0	a							30	
SUP_O-485	601402254338	3	16.53	14.98	183.83	11	0	a							30	
SUP_GO-KIT55	601402262739	3	16.73	15.15	186.03	11	0	a							30	
ALA_B-104	601402251320	3	16.84	15.25	187.24	11	0	a							30	
ALA_RO-KIT222	601402113390	3	16.84	15.25	187.24	11	0	a							30	
ALA_GO-KIT7-9	601402113307	3	17.09	15.47	189.99	11	0	a							30	
SUP_935	601402265860	3	17.27	15.64	191.97	11	0	a							30	
ALA_GO-KIT39-9	601402123665	3	17.29	15.65	192.19	11	0	a							30	
SUP_O-393V-9	601402118982	3	17.54	15.88	194.94	11	0	a							30	
ALA_962	77115186141	3	17.96	16.25	199.56	11	0	a							30	
ALA_RO-KIT271	601402211874	3	18.17	16.44	201.87	11	0	a							30	
ALA_RO-KIT263	601402113178	3	18.25	16.51	202.75	11	0	a							30	
SUP_141D	601402170072	3	18.38	16.63	204.18	11	0	a							30	
ALA_RO-KIT400	601402113239	3	18.48	16.71	205.28	11	0	a							30	
SUP_O-524-9	601402193323	3	18.55	16.77	206.05	11	0	a							30	
SUP_O-486	601402254345	3	18.72	16.92	207.92	11	0	a							30	
SUP_GO-KIT11-9	601402171888	3	18.88	17.08	209.68	11	0	a							30	
SUP_GO-KIT27-9	601402111631	3	19.16	17.32	212.76	11	0	a							30	
ALA_B-32	601402250583	3	19.61	17.73	217.71	11	0	a							30	
SUP_G-352-9	601402114106	3	19.63	17.74	217.93	11	0	a							30	
ALA_B-174	601402252013	3	19.78	17.88	219.58	11	0	a							30	
SUP_GO-KIT46	601402113284	3	20.09	18.15	222.99	11	0	a							30	
SUP_O-524	601402193323	3	20.13	18.19	223.43	11	0	a							30	
SUP_GO-KIT21-9	601402172281	3	20.13	18.19	223.43	11	0	a							30	
ALA_GO-KIT35-9	601402111655	3	20.31	18.35	225.41	11	0	a							30	
ALA_RO-KIT220	601402113116	3	20.51	18.53	227.61	11	0	a							30	
SUP_GO-KIT30-9	601402113338	3	20.65	18.65	229.15	11	0	a							30	
ALA_RO-KIT264	601402113185	3	21.4	19.32	237.4	11	0	a							30	
ALA_RO-KIT225	601402113147	3	21.42	19.34	237.62	11	0	a							30	
SUP_O-510	601402193613	3	21.56	19.46	239.16	11	0	a							30	
SUP_GO-KIT23-9	601402111600	3	21.57	19.48	239.27	11	0	a							30	
ALA_GO-KIT34-9	601402112973	3	21.59	19.49	239.49	11	0	a							30	
ALA_B-198	601402252266	3	21.8	19.68	241.8	11	0	a							30	
ALA_B-42	601402250729	3	21.84	19.71	242.24	11	0	a							30	
SUP_O-232V	601402171253	3	21.95	19.81	243.45	11	0	a							30	
SUP_GO-KIT19-9	601402111570	3	22.2	20.04	246.2	11	0	a							30	
ALA_B-13	601402250392	3	22.33	20.15	247.63	11	0	a							30	
ALA_RO-KIT224	601402113130	3	22.36	20.17	247.96	11	0	a							30	
SUP_O-290-9	601402110139	3	22.36	20.17	247.96	11	0	a							30	
SUP_GO-KIT44	601402118302	3	22.86	20.63	253.46	11	0	a							30	
SUP_GO-KIT16-9	601402113321	3	22.86	20.63	253.46	11	0	a							30	
SUP_GO-KIT25-9	601402111624	3	23.29	21.01	258.19	11	0	a							30	
ALA_RO-KIT272	601402113208	3	23.5	21.2	260.5	11	0	a							30	
