type,category,part_number,title,price,upc,weight,length,width,height,location,manufacturer
Part,Filters,155738-aq,Triton Replacement cap ,51.34,,N/A,N/A,N/A,N/A,F,Pentair
Part,Filters,155753,HUB/ADPT ASY ,15.83,7.88E+11,0.5,N/A,N/A,N/A,E,Pentair
Part,Filters,155800,KIT WEDGE ANCHOR SMOOTHE ,64.96,7.88E+11,3,7,10,12,P,Pentair
Part,Filters,155850,"KIT .5""BALL VLV SMOOTHIE SPEARS 2121-005",24.68,7.88E+11,2,7,10,12,P,Pentair
Part,Filters,156224,TNK TR100HD T&F BLK ,650.82,7.88E+11,45,31.5,31.5,37.5,E,Pentair
Part,Filters,156344,ASY TR100C INLET UPPR PIPING,26.5,7.88E+11,0.84,12,3.25,3.25,E,Pentair
Part,Filters,156354,PIPE CONN TEE ASY TR140C ,29.89,7.88E+11,2,17.75,11.5,3,E,Pentair
Part,Filters,156355,TEE DIFF ASY TR100/140C ,37.63,7.88E+11,2.12,16.62,4,4,E,Pentair
Part,Filters,156814,PIPE ASY TR50 TOP ,17,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,156816,PIPE ASY TR50 LWR ,20.31,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,156841,CLSR KIT TR OVAL ,125.25,7.88E+11,3.76,9.75,8.75,6,E,Pentair
Part,Filters,156842,CLSR KIT TR C3 ,97.75,7.88E+11,3.2,13,18,1,E,Pentair
Part,Filters,16920-0511,TGL SWTCH 1SP PMP ,8.78,7.88E+11,0.02,N/A,N/A,N/A,E,Pentair
Part,Filters,16920-0522,TGL SWTCH 2SP PMP ,5.96,7.88E+11,0.03,N/A,N/A,N/A,E,Pentair
Part,Filters,170015,TNK BTM ASY 24SF FNS PLS ,186.93,7.88E+11,0.01,22,22,33.5,W,Pentair
Part,Filters,170016,TNK BTM ASY 36SF FNS PLS ,185.42,7.88E+11,30,22,22,33.5,W,Pentair
Part,Filters,170017,TNK BTM ASY 48SF FNS PLS ,187.24,7.88E+11,50,22,22,33.53,W,Pentair
Part,Filters,170018,TNK BTM ASY 60SF FNS PLS ,188.1,7.88E+11,31.5,22,22.5,45,W,Pentair
Part,Filters,170019,LID ASY 24SF FNS PLS ,86.93,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,170020,LID ASY 36SF FNS PLS ,105.91,7.88E+11,13.76,20.5,20.5,25.5,W,Pentair
Part,Filters,170021,LID ASY 48SF FNS PLS ,128.22,7.88E+11,20,21,21,26,W,Pentair
Part,Filters,170022,LID ASY 60SF FNS PLS ,149.55,7.88E+11,20.5,20.5,20.75,25.25,W,Pentair
Part,Filters,170023,LID ASY CNC 240 PLS ,87.71,7.88E+11,9,21,21,25,W,Pentair
Part,Filters,170024,LID ASY CNC 320 PLS ,106.81,7.88E+11,15,21,21,25,W,Pentair
Part,Filters,170026,MANF TOP 240 CNC PLS/ QUAD DE,29.12,7.88E+11,0.78,13.5,13.5,4,W,Pentair
Part,Filters,170027,MANF TOP 320-520 CNC PLS ,27.47,7.88E+11,0.96,14,14,5,W,Pentair
Part,Filters,170028,AIRBLD ASY 420 CNC PLS ,17.17,7.88E+11,0.36,29.12,1,1,W,Pentair
Part,Filters,170029,AIRBLD ASY 320 CNC PLS ,16.89,7.88E+11,0.4,23.25,1,1,W,Pentair
Part,Filters,170030,AIRBLD ASY 240 CNC PLS ,16.65,7.88E+11,0.08,1.67,1,1,W,Pentair
Part,Filters,170035,PIPE ASY BTM MANF CC PLS ,78.53,7.88E+11,2.08,18.5,18.5,15,W,Pentair
Part,Filters,170036,PIPE ASY OUTLT CC PLS ,34.39,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,170037,ELB FTG ASY CNC SYS ,10.73,7.88E+11,1.68,26.25,3,3,E,Pentair
Part,Filters,170040,MANF ASY BTM CNC PLS ,21.88,7.88E+11,0.5,13.5,13.5,4,W,Pentair
Part,Filters,170046,PIPE ASY OPTIFLO ,47.2,7.88E+11,1.12,24,5,5.5,E,Pentair
Part,Filters,170058,BASE SKID ASY RPLCMNT ,20.08,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,170059,MANF ASY BTM QUAD DE ,60.77,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,170095,KIT PARTS CNC RPLCMNT ,22.29,7.88E+11,2,14,12,3,E,Pentair
Part,Filters,170096,KIT PARTS CNC RP RPLCMNT ,33.44,7.88E+11,2,14,12,3,E,Pentair
Part,Filters,170097,KIT PARTS POSICLEAR RP REPLACEMENT,33.44,7.88E+11,2,14,12,3,E,Pentair
Part,Filters,17190-0021,MTR CVR AG POOL PMP ,27.28,7.88E+11,1.2,N/A,N/A,N/A,E,Pentair
Part,Filters,17190-0022,MTR CVR END CAP AG ,12.37,7.88E+11,0.38,N/A,N/A,N/A,E,Pentair
Part,Filters,17190-0024,CORD SET 16/3 W/PLUG AND ,22.24,7.88E+11,0.24,N/A,N/A,N/A,E,Pentair
Part,Filters,17190-0026,CAP & CORD ASY AG POOL ,57.83,7.88E+11,0.56,N/A,N/A,N/A,E,Pentair
Part,Filters,172855,STRNR ARLF SS 304 MESH #50 SQ IN.25,9.05,7.88E+11,0.02,1.75,1.75,1.5,E,Pentair
Part,Filters,174882,KNOB CH CLMP 5/16-18 UNC ,12.92,7.88E+11,0.06,3,1.5,1.5,E,Pentair
Part,Filters,174932,ADPT CART ,2.65,7.88E+11,0.12,4,4,1.5,E,Pentair
Part,Filters,174955Z,"WSHR LOCK KIT 5/16""SS ",5.08,7.88E+11,0.05,N/A,N/A,N/A,w,Pentair
Part,Filters,175015,"PIPING ASY 1.5"" PRED/DYNAMO",47.3,7.88E+11,1.08,20,5,5.5,E,Pentair
Part,Filters,178546Z,LID FLT LG CNC RPLCMNT ,54.83,7.88E+11,0.5,48,15,7,E,Pentair
Part,Filters,178548Z,LID FLT SM CNC RPLCMNT ,54.83,7.88E+11,0.05,48,15,7,E,Pentair
Part,Filters,178553,LID ASY CNC 50/100 ,58.81,7.88E+11,2.9,12.5,12.5,13,E,Pentair
Part,Filters,178554,BTM CNC 75 ALMD ,103.15,7.88E+11,4.9,13,12.5,13.5,E,Pentair
Part,Filters,178560,TNK BTM CNC 150/200 SF ,129.14,7.88E+11,8,24.5,38.5,19,E,Pentair
Part,Filters,178561,LID CNC 75/150/200 ALMD ,54.83,7.88E+11,5,12,12.5,13.5,E,Pentair
Part,Filters,178562,TNK BTM CNC 50SF ,103.79,7.88E+11,7.72,14.5,14.5,19,E,Pentair
Part,Filters,178563,TNK BTM CNC 100SF ,132.27,7.88E+11,15,24.5,38.5,19,E,Pentair
Part,Filters,178568,ORNG 2-451 ,6.32,7.88E+11,0.1,11.75,11.75,0.25,E,Pentair
Part,Filters,178575,BULKHD BTM FNS PLS ,8.99,7.88E+11,6,N/A,N/A,N/A,W,Pentair
Part,Filters,178578,TNK BTM ASY CNC PLS ALMD ,198.64,7.88E+11,26.5,21,21,25,W,Pentair
Part,Filters,178581,LID ASY CLN/CLR 420 PLS ,122.07,7.88E+11,17,20.75,20.75,25,W,Pentair
Part,Filters,178582,LID ASY CNC PLS 520 ,143.8,7.88E+11,17.36,21.75,20.75,25.5,W,Pentair
Part,Filters,178583,AIRBLD ASY 520 CNC PLS ,16.65,7.88E+11,0.08,35.25,1,1,W,Pentair
Part,Filters,178616,SPRNG COMPRESSION CCP ,2.37,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,178626,"CENTER CORE TOP, EC90 ",6.69,7.88E+11,25,22,16,13,E,Pentair
Part,Filters,178627,"CENTER CORE BOTTOM, EC ",5.85,7.88E+11,25,22,16,13,E,Pentair
Part,Filters,178654,CRTG RPLCMNT QUAD DE 60 ,32.44,7.88E+11,5,N/A,N/A,N/A,W,Pentair
Part,Filters,178655,CRTG RPLCMNT QUAD DE 80 ,52.14,7.88E+11,3.5,6.25,6.25,27.25,W,Pentair
Part,Filters,178656,CRTG RPLCMNT QUAD DE 100 ,63.72,7.88E+11,4.12,6.25,6.25,32.75,W,Pentair
Part,Filters,178708,KIT PRTS CNC PLS ,35.8,7.88E+11,1.625,12,12,5,W,Pentair
Part,Filters,178711,KIT PRTS QUAD DE RPLCMNT ,36.42,7.88E+11,0.05,N/A,N/A,N/A,W,Pentair
Part,Filters,178731Z,BTM CNC RP/SEP 100 RPLC ,127.43,7.88E+11,0.5,48,15,7,E,Pentair
Part,Filters,178732Z,KIT CLIP C RETAIN UNION ,2.83,7.88E+11,0.25,48,15,7,E,Pentair
Part,Filters,178733Z,KIT ADAPTOR UNION RPLC ,16.19,7.88E+11,0.1,N/A,N/A,N/A,E,Pentair
Part,Filters,178741,ELB SWEEP ,16.87,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,178743Z,BTM PXC RP RPLCMNT ,127.43,7.88E+11,0.05,48,15,7,E,Pentair
Part,Filters,178745Z,LID LG PXC RPLCMNT ,54.83,7.88E+11,0.01,48,15,7,E,Pentair
Part,Filters,178746Z,KIT SEAL DIAMOND 2.403 RPLCMNT,1.52,7.88E+11,0.1,N/A,N/A,N/A,E,Pentair
Part,Filters,178757,CTG RPLCMNT EC60 QUAD STYLE,31.21,7.88E+11,5,N/A,N/A,N/A,E,Pentair
Part,Filters,180010,KIT BASE FNS PLS CHAL PVC SLIDE VLV,205.7,7.88E+11,17.2,N/A,N/A,N/A,E,Pentair
Part,Filters,181011,CLMP ASY NS/PF35 W/SPRG ,117.61,7.88E+11,5,12,22,3,W,Pentair
Part,Filters,185208,KIT-NS/CH SLIDE PIPING ONLY,54.47,7.88E+11,17.2,21,16,20.5,E,Pentair
Part,Filters,188602,KIT ROTOR VLV HNDL HRDWR 2000/4000 SER,4.83,7.88E+11,N/A,N/A,N/A,N/A,W,Pentair
Part,Filters,190003,KIT CLMP BND RPLCMNT PT5000 CNC PLS,117.27,7.88E+11,7.35,23.25,22.25,2.25,W,Pentair
Part,Filters,190030,"PLG ASY CAP 1 1/2"" ",10.96,7.88E+11,0.1,16,14,8,W,Pentair
Part,Filters,190034,STNDP ASY 24SF PLS ,23.68,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,190035,STNDP ASY 36SF PLS ,25.39,7.88E+11,1.28,15.5,3.5,3.5,W,Pentair
Part,Filters,190036,STNDP ASY 48SF PLS ,29.36,7.88E+11,1.7,N/A,N/A,N/A,W,Pentair
Part,Filters,190037,STNDP ASY 60SF PLS ,27.66,7.88E+11,2,N/A,N/A,N/A,W,Pentair
Part,Filters,190039,BAFFLE ASY CNC PLS ,35.83,7.88E+11,1,8,8,8,W,Pentair
Part,Filters,190041,LID ASY FLT 44/88 ALMD ,53.71,7.88E+11,4.65,12,13,13,E,Pentair
Part,Filters,190042,LID ASY FLT 66 ALMD ,50.29,7.88E+11,8,N/A,N/A,N/A,E,Pentair
Part,Filters,190043,PIPE ASY INLET FNS PLS ,39.31,7.88E+11,0.9,11.75,3.5,3.5,W,Pentair
Part,Filters,190058,GAUGE PRESS W/INDICATOR TP MOUNT,15.78,7.88E+11,0.5,1,1,1,W,Pentair
Part,Filters,190059,GAUGE PRESS W/INDICATOR REAR MOUNT,15.78,7.88E+11,0.02,14.75,14.5,8.37,E,Pentair
Part,Filters,190092,AIR BLEED ASY FNS PLUS ,9.87,7.88E+11,0.08,9.5,1,2.5,W,Pentair
Part,Filters,190103,BACKUP RNG KIT SS RETRO ,66.5,7.88E+11,4,N/A,N/A,N/A,W,Pentair
Part,Filters,190106Z,RPLCMT SCREEN CAP PLS ARBLD,9.82,7.88E+11,0.1,4,2,2,E,Pentair
Part,Filters,190116,GRD ASY LG 24VGF 10PK ,85.31,7.88E+11,13.3,15.5,15.5,14.5,W,Pentair
Part,Filters,190117,GRD ASY SM 36VGF 10PK ,111.99,7.88E+11,15.92,15.5,15.5,21,W,Pentair
Part,Filters,190118,GRD ASY LG 36VGF 10PK ,109.12,7.88E+11,20,15.5,15.5,21,W,Pentair
Part,Filters,190119,GRD ASY SM 48VGF 10PK ,140.98,7.88E+11,20,16,16,29,W,Pentair
Part,Filters,190120,GRD ASY LG 48VGF 10PK ,131.95,7.88E+11,26,15.5,16,26.5,W,Pentair
Part,Filters,190121,GRD ASY SM 60VGF 10PK ,174.2,7.88E+11,21,17.5,17.5,31.5,W,Pentair
Part,Filters,190122,GRD ASY LG 60VGF 10PK ,164.81,7.88E+11,31,15.5,15.5,32.5,W,Pentair
Part,Filters,190123,GRD ASY SM 72VGF 10PK ,197.41,7.88E+11,30,15.5,16,39,W,Pentair
Part,Filters,190124,GRD ASY LG 72VGF 10PK ,190.08,7.88E+11,36.2,15.5,16,39,W,Pentair
Part,Filters,190141,KIT BULKHD RPLCMNT ,39.14,7.88E+11,0.22,3.5,3.5,2.5,W,Pentair
Part,Filters,191329,STRNR ARLF ,4.53,7.88E+11,0.02,1.25,1.25,1,E,Pentair
Part,Filters,191606,"TUBE ARLF .25""X1.5"" ",2.26,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,191805,CLMP BND ASY RNG NSP KNB STYLE,110.94,7.88E+11,4,N/A,N/A,N/A,W,Pentair
Part,Filters,192013,"NUT 5/16""-18 SS ",2.37,7.88E+11,0.02,11.8,7.87,5.9,E,Pentair
Part,Filters,192019,WRNCH DRN FNS PLS CC PLS ,18.27,7.88E+11,0.42,10.62,2.25,1,E,Pentair
Part,Filters,192039,ORNG 2-116 BUNA 70 ,0.1,7.88E+11,0.01,1,1,0.25,E,Pentair
Part,Filters,192040,ORNG SAND DRN #2-214 BUNA 70,0.46,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,192115,ORNG DRN PLG ,0.46,7.88E+11,0.03,N/A,N/A,N/A,W,Pentair
Part,Filters,192140,"ROD FNS24 5/16""X13""LNG 1 ROD",28.44,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,192141,"ROD FNS36 5/16""X19""LNG 1 ROD",24.97,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,192163,MANF ASY UPPER ,36.85,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,192165,TUBE BREATHER ,2.75,78879694210,0.02,N/A,N/A,N/A,E,Pentair
Part,Filters,192173,GRD COMPLETE MANF ,52.31,7.88E+11,1.84,17,14,12,E,Pentair
Part,Filters,192184,"ROD 5/16""X28""SS 303 MAN RET",27.85,7.88E+11,0.46,28,0.31,0.31,e,Pentair
Part,Filters,192185,"ROD 5/16""-18X33 3/4""SS 303 MAN RET",33.18,7.88E+11,0.56,N/A,N/A,N/A,e,Pentair
Part,Filters,192193,GRD MANF ,46.32,7.88E+11,1.8,15.5,15.5,5,E,Pentair
Part,Filters,192194,GRD BAFFLE & RTNR ,20.37,7.88E+11,1.64,17.25,17.25,2.5,E,Pentair
Part,Filters,192320,ORNG #2-146 BULKHD ,1.39,7.88E+11,0.01,3,3,0.25,E,Pentair
Part,Filters,192323,ORNG #2-139 PTFE ,2.31,7.88E+11,0.01,2.5,2.5,0.25,E,Pentair
Part,Filters,192324,GRD ASY NS24 COMPLT ,182.55,7.88E+11,22,18,17.5,24,E,Pentair
Part,Filters,192325,GRD ASY NS36 COMPLT ,220.62,7.88E+11,20,17.5,17.5,29,E,Pentair
Part,Filters,192326,GRD ASY NS48 COMPLT ,272.45,7.88E+11,24,18,17.5,29.5,E,Pentair
Part,Filters,192327,GRD ASY NS60 COMPLT ,324.17,7.88E+11,28,18,18,30,E,Pentair
Part,Filters,192341,GRD NS/FNS36 PK W/ORNG ,203.89,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,192342,GRD NS/FNS48 PK W/ORNG ,259.6,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,192343,GRD NS/FNS60 PK W/ORNG ,302.2,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,192344,GRD NS72 PK W/ORNG ,356.95,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,194801,BULKHD FNS 2 3/8-8 BUTT ,37.51,7.88E+11,0.2,3.5,3.5,2.5,W,Pentair
Part,Filters,194884,"BDY 2""SAND DRN ",2.77,7.88E+11,0.05,N/A,N/A,N/A,E,Pentair
Part,Filters,194893,"SPCR 2"" EXTRNL ",4.12,7.88E+11,0.02,N/A,N/A,N/A,E,Pentair
Part,Filters,194913,PIPE NS LOWER W/DRN ,26.52,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,194981,PIPE ASY NS24 UPPR ,25.37,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,194982,PIPE ASY NS36 UPPR ,15.79,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,194984,PIPE ASY NS60 UPPR ,18,7.88E+11,2,N/A,N/A,N/A,W,Pentair
Part,Filters,194985,PIPE ASY NS72 UPPR ,19.19,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,194988Z,KIT SPRING NS RPLCMNT ,3.27,7.88E+11,0.01,N/A,N/A,N/A,w,Pentair
Part,Filters,194989Z,KIT MACHD NUT RPLCMNT ,5.33,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,194997,NUT FNS/INS SPL ,4.95,7.88E+11,0.16,N/A,N/A,N/A,W,Pentair
Part,Filters,195002,"ROD NS72 5/16""X39 3/4"" MAN RET",35.97,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,195004,"WSHR POLYETH 2 3/8""X3"" ",0.86,7.88E+11,0.01,12,12,14,E,Pentair
Part,Filters,195008,ORNG SEAL FNS TNK ,15.7,7.88E+11,0.2,N/A,N/A,N/A,E,Pentair
Part,Filters,195060,GRD ASY NS72 COMPLT ,375.96,7.88E+11,35,18,18,42,E,Pentair
Part,Filters,195070,GRD ASY FNS 60 CMPLT ,381.37,7.88E+11,30,17.5,17.5,35,E,Pentair
Part,Filters,195086,GRD ASY FNS48 ,329.63,7.88E+11,31,17.5,17.5,35,E,Pentair
Part,Filters,195153,FT FNS MOLDD ,45.28,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,195182,GRD ASY FNS24 COMPLT ,236.72,7.88E+11,31,18,17.5,24.5,E,Pentair
Part,Filters,195183,GRD ASY FNS36 COMPLT ,277.5,7.88E+11,25,18,18.5,25,E,Pentair
Part,Filters,195213,PIPE FNS24 UPPER ,27.53,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,195214,PIPE FNS36/FSH300 UPPER ,28.96,7.88E+11,1.06,16.25,3.25,3.25,E,Pentair
Part,Filters,195215,PIPE FNS48/FSH400 UPPER ,33.26,7.88E+11,1.02,22,3.25,3,E,Pentair
Part,Filters,195216,PIPE FNS60/FSH500 UPPER ,32.12,7.88E+11,1.08,28,3,3.25,E,Pentair
Part,Filters,195221,"ADPT FNS 6"" 6 BUTT ",18.96,7.88E+11,0.58,7,7,2,E,Pentair
Part,Filters,195308,PIPE ASY FNS LWR ,40.69,7.88E+11,1.74,19.5,5,4.25,E,Pentair
Part,Filters,195337,RNG FNS BACK UP ,13.9,7.88E+11,1.3,N/A,N/A,N/A,E,Pentair
Part,Filters,195339,RNG BACKUP FNS PLS CNC PLS SS,26.67,7.88E+11,0.01,N/A,N/A,N/A,W,Pentair
Part,Filters,195351,CLMP ASY FNS ,144.05,7.88E+11,7.5,N/A,N/A,N/A,E,Pentair
Part,Filters,195610,WSHR FNS/INS SM ID ,2.49,7.88E+11,0.04,1,1,0.25,E,Pentair
Part,Filters,195611,WSHR FNS/INS LG ID ,2.67,7.88E+11,0.04,1.25,1.25,0.25,E,Pentair
Part,Filters,195612,SPRNG FNS/INS ,8.77,7.88E+11,0.2,1.25,1.25,1.25,E,Pentair
Part,Filters,195829,"PLUG 2"" NPSM ",3.05,7.88E+11,0.02,N/A,N/A,N/A,E,Pentair
Part,Filters,195830,"PLUG-2"" W/ O-RING ",4.14,7.88E+11,0.02,6,4,1.5,E,Pentair
Part,Filters,195999,BTM ASY QUAD DE RPLCMNT ,207.09,7.88E+11,0.01,N/A,N/A,N/A,w,Pentair
Part,Filters,196017,MSTR PK ORNG PLUSLINE ,"1,345.79",7.88E+11,N/A,N/A,N/A,N/A,E,Pentair
Part,Filters,196019,KIT PRTS FNS PLS ,25.33,,N/A,N/A,N/A,N/A,W,Pentair
Part,Filters,196024S,DIVERTER ASY RETRO KIT ,35.83,7.88E+11,0.85,N/A,N/A,N/A,W,Pentair
Part,Filters,196039,CART EASYCLEAN DE 60 ,55.42,7.88E+11,2,10.1,10.1,16.1,E,Pentair
Part,Filters,196040,CART EASYCLEAN DE 90 ,81.38,7.88E+11,3,10.1,10.1,31.1,E,Pentair
Part,Filters,196060,KIT EC60 ELEMENT RETRO ,50.16,7.88E+11,4.55,8,8,24,E,Pentair
Part,Filters,196090,KIT EC90 ELEMENT RETRO ,72.45,7.88E+11,6.65,8,8,40,E,Pentair
Part,Filters,197020,BND CLMP 4000 CFM ,124.14,7.88E+11,11,N/A,N/A,N/A,W,Pentair
Part,Filters,197120,WHEEL HOLDING 4060 PROC ,14.51,7.88E+11,1,N/A,N/A,N/A,W,Pentair
Part,Filters,197126,BTM SM RPLCMNT ,315.68,7.88E+11,1,N/A,N/A,N/A,W,Pentair
Part,Filters,197130,TNK ASY SMBW 4000 RPLC ,224.3,7.88E+11,35,22,22,20,W,Pentair
Part,Filters,197136,LID SM/BM 4048 RPLCMNT ,251.42,7.88E+11,23,22,22,20,W,Pentair
Part,Filters,197137,LID SM/BM 4060 RPLCMNT ,274.62,7.88E+11,31,22,22,20,W,Pentair
Part,Filters,23900-0011,MANF COLL DE20 ,26.36,7.88E+11,0.5,N/A,N/A,N/A,E,Pentair
Part,Filters,23900-0019,ELEM GRID SPRT ,20.09,7.88E+11,0.85,N/A,N/A,N/A,W,Pentair
Part,Filters,23900-0032-12,"GRID CTN MSTR PK 11"" DE 12 PC",168.93,7.88E+11,12,N/A,N/A,N/A,E,Pentair
Part,Filters,23900-0033-12,"GRID CTN MSTR PK 16-1/2"" 12 PC",197.06,7.88E+11,15,9,19.5,23.5,E,Pentair
Part,Filters,23900-0034,"ELEM CVRD 22"" ",38.16,7.88E+11,1.8,23.25,23.25,23.25,R,Pentair
Part,Filters,23900-0034-12,"GRID CTN MSTR PK 22"" DE 12 PC",272.75,7.88E+11,15.44,19.5,9.25,23.5,E,Pentair
Part,Filters,23900-0039,TIE ROD/VERT DE ,13.05,7.88E+11,0.5,N/A,N/A,N/A,W,Pentair
Part,Filters,23900-0043,ELEM LEAF PORT ,0.57,7.88E+11,0.01,N/A,N/A,N/A,E,Pentair
Part,Filters,23900-0144-12,"ELEM CVRD MSTR PK 19-1/4"" CTN",329.05,7.88E+11,10.55,19.25,9.25,15,E,Pentair
Part,Filters,23900-0350,"ELEM GRID SUPPORT 2"" ",16.76,7.88E+11,0.8,N/A,N/A,N/A,E,Pentair
Part,Filters,23900-1170,"ELEM CVRD 13.80"" O/C ",25.36,7.88E+11,0.95,21,21.5,21.5,R,Pentair
Part,Filters,23900-1170-12,"GRID MSTR PK 13.8"" ",188.28,7.88E+11,13,19.75,9.5,15.5,E,Pentair
Part,Filters,23900-1171-12,"GRID MSTR PK 12.42"" ",188.28,7.88E+11,13,19.75,9.5,15.5,E,Pentair
Part,Filters,23900-1172-12,"GRID MSTR PK 16.5"" ",234.02,7.88E+11,13,19.5,9.25,15.25,E,Pentair
Part,Filters,23900-1173,"ELEM CVRD 9.69"" ",23.01,7.88E+11,0.85,21,21.5,21.5,R,Pentair
Part,Filters,23900-1173-12,"GRID MSTR PK 9.69"" ",181.24,7.88E+11,12,19.5,9.5,15.5,E,Pentair
Part,Filters,23900-1174-12,"GRID MSTR PK 15.7"" ",191.8,7.88E+11,15,N/A,N/A,N/A,E,Pentair
Part,Filters,23900-1175-12,"GRID MSTR PK 12.42"" ",188.28,7.88E+11,12,N/A,N/A,N/A,E,Pentair
Part,Filters,23900-1220S,"ELEM FLT ASY 21"" ",417.72,22315204324,16.3,22.25,20.5,14.75,E,Pentair
Part,Filters,23900-1221S,"ELEM FLT ASY 25"" ",539.89,22315204317,19.58,22.25,20.5,14.75,E,Pentair
Part,Filters,23901-0350,"ELEM GRID SUPPORT 25"" ",17.83,7.88E+11,0.9,19,4,3,E,Pentair
Part,Filters,23902-0019,ELEM GRID SPRT @ ,25.67,7.88E+11,1.25,N/A,N/A,N/A,E,Pentair
Part,Filters,23910-0013S,BAF KIT SYS3 MOD DE ,12.37,22315304529,2,N/A,N/A,N/A,E,Pentair
Part,Filters,23910-0100S,ELB/BULKHD ASY ,43.29,22315304536,2,N/A,N/A,N/A,E,Pentair
Part,Filters,23910-0101S,DEFLECTOR/BULKHD ASY ,28.86,22315304543,2,N/A,N/A,N/A,E,Pentair
Part,Filters,23910-1100S,SYS3 MOD DE CONVERS KIT ,65.97,22315304512,3.14,13,8.75,9,E,Pentair
Part,Filters,24200-0110,COL HUB ASY ,38.01,7.88E+11,1.1,18,6,6,E,Pentair
Part,Filters,24201-0103,CLMP KIT SAND FLT ONGA ,34.83,7.88E+11,0.56,1,1,1,E,Pentair
Part,Filters,24206-0004,"SEAL RNG 20"" & 24"" TNKS ",2.16,7.88E+11,1,N/A,N/A,N/A,E,Pentair
Part,Filters,24206-0103S,AIR VENT STEM W/ORNG ,3.72,22315306240,0.02,4,2,2,E,Pentair
Part,Filters,24600-0003,LAT ,3.53,7.88E+11,0.04,N/A,N/A,N/A,W,Pentair
Part,Filters,24700-0029,ADPT SAND LAT EXT ,2.32,7.88E+11,0.01,28,13,15,E,Pentair
Part,Filters,24700-0068,"ORNG 16"" ",14.5,7.88E+11,0.5,N/A,N/A,N/A,W,Pentair
Part,Filters,24700-0072,"ORNG 20"" ",16.97,7.88E+11,0.5,N/A,N/A,N/A,W,Pentair
Part,Filters,24700-0073,"ORNG 24"" ",22.33,7.88E+11,0.75,N/A,N/A,N/A,W,Pentair
Part,Filters,24750-0005,"ORNG 20"" FG ",11.84,7.88E+11,0.25,N/A,N/A,N/A,W,Pentair
Part,Filters,24750-0006,CRD RNG FLT TNK ,12.97,7.88E+11,0.5,N/A,N/A,N/A,W,Pentair
Part,Filters,24750-0065,FILL CAP TNK LID ,6.54,7.88E+11,0.17,N/A,N/A,N/A,W,Pentair
Part,Filters,24750-0331,1-1/2X1-1/2 CLMP KIT (PAIR),23.93,22315130432,0.42,4.25,2.25,2.25,E,Pentair
Part,Filters,24750-0624,1-/2X2 CLMP KIT (PAIR) ,36.85,22315130456,0.56,6,2.75,2.75,E,Pentair
Part,Filters,24751-0005,"ORNG 24"" FG ",14.18,7.88E+11,0.5,N/A,N/A,N/A,W,Pentair
Part,Filters,24751-0006,CRD RNG FLT TNK ,14.58,7.88E+11,0.92,6,6,6,W,Pentair
Part,Filters,24751-0010,TANK FTG ASY ,19.29,7.88E+11,0.1,N/A,N/A,N/A,W,Pentair
Part,Filters,24751-0110S,SVC KIT HRPB24 INT ,181.26,7.88E+11,7,20,N/A,10,W,Pentair
Part,Filters,24752-0005,ORNG ,15.52,7.88E+11,0.5,N/A,N/A,N/A,W,Pentair
Part,Filters,24752-0006,CRD RNG FLT TNK ,17.14,7.88E+11,0.99,6,6,6,W,Pentair
Part,Filters,24752-0010,TNK FTG ASY ,26.75,7.88E+11,1.25,N/A,N/A,N/A,W,Pentair
Part,Filters,24752-0049,NUT FITTING 2.5 NPSM ,9.98,7.88E+11,0.15,N/A,N/A,N/A,E,Pentair
Part,Filters,24752-0050,NUT RETNG MOD FOR FW SAND FLT,8.52,7.88E+11,0.16,4.37,4.37,1.12,E,Pentair
