manufacturer,part_number,title,category,type,uom,minimum_order_amount,status,upc,weight,height,length,width,available,discontinued
Zodiac,D32,"Polaris Collar, Wall Fitting ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919001145,0.1,2.5,7.1,3,TRUE,FALSE
Zodiac,48-006,"Polaris Chain Kit,480 ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919014312,0.01,0.2,1.7,3,TRUE,FALSE
Zodiac,R0516100,"Polaris Caddy Shoulder Grip Kit, 9300, , 2/PK ",AUTOMATIC POOL CLEANERS,parts,2,1,Available While Supplies Last,738919070141,0.01,1.2,9.2,2,TRUE,FALSE
Zodiac,R0507300,"Polaris Caddy Handle Grip Kit , 2/PK ",AUTOMATIC POOL CLEANERS,parts,2,1,Available While Supplies Last,52337058605,0.07,13,1.5,11,TRUE,FALSE
Zodiac,R0519300,Polaris Cable Connector Assembly ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337058797,0.01,1.1,2.2,3,TRUE,FALSE
Zodiac,Aug-00,Polaris Bypass Intake Assembly ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919012189,0.14,0,0,0,TRUE,FALSE
Zodiac,5-Aug,Polaris Bypass Disk ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919012196,0.02,0,0,0,TRUE,FALSE
Zodiac,May-00,"Polaris Bulk, Suction Hose, 28 Sections, 39"" each , 28/PK ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919006737,20.6,8.4,40.4,14.3,TRUE,FALSE
Zodiac,May-00,"Polaris Bottom Plate ,ATV/340 ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919005518,1,1.4,5.3,1.9,TRUE,FALSE
Zodiac,May-50,"Polaris Bottom Housing, White, ATV/340 ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919005501,0.4,2,10.3,9.8,TRUE,FALSE
Zodiac,48-219,"Polaris Black Nut, Sweep Hose ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919063334,0.02,7,0.5,4,TRUE,FALSE
Zodiac,May-00,"Polaris Belt Kit, Small and Large, ATV/340 ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919005570,0.04,0,0,0,TRUE,FALSE
Zodiac,10-Aug,Polaris Ball Valve Seat ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919012226,0.02,0,0,0,TRUE,FALSE
Zodiac,48-136,"Polaris Bag Clasp, 480 ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919014374,0.1,0.6,6.8,6,TRUE,FALSE
Zodiac,G65,Polaris Back-up Valve Mechanism Only for G59 (380/280/180) ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919013254,0.01,2.2,4.6,3,TRUE,FALSE
Zodiac,May-00,"Polaris Axle Block Assembly ,ATV/340 ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919005549,0.01,0.6,2.5,2,TRUE,FALSE
Zodiac,May-50,Polaris ATV Factory Tune Up Kit ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919047006,3,16.8,8,5.3,TRUE,FALSE
Zodiac,20-May,Polaris ATV Factory Rebuild Kit ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919042100,6.9,16.5,13.6,8.2,TRUE,FALSE
Zodiac,48-212,"Polaris 480 PRO, BlackMax Tune Up Kit ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919002067,4.7,5.7,16.1,14,TRUE,FALSE
Zodiac,8-841-00,"Polaris 1-1/4"" Sleeve Kit ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919002074,0.1,1.6,4.1,3,TRUE,FALSE
Zodiac,9-100-8010,"Polaris 1-1/2"" Return Line Plug ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919002586,0.2,0.4,4.6,2,TRUE,FALSE
Zodiac,9-100-8012,"Polaris 1-1/2"" Expansion Connector With Pressure Relief ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919002609,0.6,2.2,7.9,2,TRUE,FALSE
Zodiac,9-100-8013,"Polaris 1-1/2"" Adapter with Cap ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919002616,0.9,1.2,8.6,4,TRUE,FALSE
Zodiac,9-100-8008,"Polaris 1"" Expansion Connector ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919002562,0.3,0.5,8,5,TRUE,FALSE
Zodiac,R0373400,Jandy Pro Series Ray-Vac Whip Kit ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337018678,0.6,4.4,14.6,6,TRUE,FALSE
Zodiac,R0380500,"Jandy Pro Series Ray-Vac Wear Button Kit, White ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337019330,0.1,0.1,8.7,4,TRUE,FALSE
Zodiac,R0380300,Jandy Pro Series Ray-Vac Transporter Jet Sleeve Kit ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337019316,0.1,0.5,7,4,TRUE,FALSE
Zodiac,R0379600,"Jandy Pro Series Ray-Vac Swivel Wheel Kit, Vinyl/Fiberglass ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337019248,0.1,0.1,7.9,5,TRUE,FALSE
Zodiac,R0380000,"Jandy Pro Series Ray-Vac Swivel Wheel Kit, Gunite, Black ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337019286,0.01,1.5,4.5,2,TRUE,FALSE
Zodiac,R0373200,Jandy Pro Series Ray-Vac Speed Adjustment Kit ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337018661,0.31,1.5,4,4,TRUE,FALSE
Zodiac,R0377900,"Jandy Pro Series Ray-Vac Skimmer Guard Kit, Standard ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337019071,0.2,1.7,6.2,4,TRUE,FALSE
Zodiac,R0378900,"Jandy Pro Series Ray-Vac Side Wheel Kit, White ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337019170,0.1,0.4,9,5,TRUE,FALSE
Zodiac,R0379800,"Jandy Pro Series Ray-Vac Side Wheel Kit, Gunite, Black ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337019262,0.1,1,7,4,TRUE,FALSE
Zodiac,R0376400,Jandy Pro Series Ray-Vac Sea Anchor Kit ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337018920,0.2,3.6,7.7,5,TRUE,FALSE
Zodiac,R0374700,"Jandy Pro Series Ray-Vac Screen, Fine Mesh, White ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337018760,0.4,2.2,18,10,TRUE,FALSE
Zodiac,R0375300,"Jandy Pro Series Ray-Vac Screen, Fine Mesh, Black ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337018821,0.4,2,18.5,10,TRUE,FALSE
Zodiac,R0376100,"Jandy Pro Series Ray-Vac Screen Frame Coarse, White ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337018906,0.3,1,17.7,10,TRUE,FALSE
Zodiac,R0375200,"Jandy Pro Series Ray-Vac Screen Desert Model, White ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337018814,0.35,2,18.5,11,TRUE,FALSE
Zodiac,R0379500,"Jandy Pro Series Ray-Vac Nose Wheel Kit, Vinyl/Fiberglass ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337019231,0.1,0.7,6.2,5,TRUE,FALSE
Zodiac,R0379900,"Jandy Pro Series Ray-Vac Nose Wheel Kit, Gunite, Black ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337019279,0.4,1.3,5.4,5,TRUE,FALSE
Zodiac,R0376700,"Jandy Pro Series Ray-Vac Nose Plate, Clear ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337018951,0.4,2.5,11.6,8,TRUE,FALSE
Zodiac,R0376200,Jandy Pro Series Ray-Vac Nose Plate Vinyl/Fiberglass ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337018913,0.2,3,10.1,10,TRUE,FALSE
Zodiac,R0374400,"Jandy Pro Series Ray-Vac Ladder Guard Kit, Tall ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337018739,0.29,1,12,6,TRUE,FALSE
Zodiac,R0373100,"Jandy Pro Series Ray-Vac Ladder Guard Kit, Standard ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337018654,0.2,0.9,9.9,7,TRUE,FALSE
Zodiac,R0377100,"Jandy Pro Series Ray-Vac Hose 1/2"" Vinyl With Sea Anchor ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337018999,0.5,3.1,21.8,17,TRUE,FALSE
Zodiac,R0376800,"Jandy Pro Series Ray-Vac Head, Desert Model Replacement Kit ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337018968,4.6,5.8,25.8,12,TRUE,FALSE
Zodiac,R0375000,"Jandy Pro Series Ray-Vac Head Replacement, Gunite, Black ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337018791,5,5.4,25.8,12,TRUE,FALSE
Zodiac,R0380400,Jandy Pro Series Ray-Vac Head Float ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337019323,0.3,1.5,5.4,5,TRUE,FALSE
Zodiac,R0380600,Jandy Pro Series Ray-Vac E-ring Kit ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337019347,0.3,1,5.4,5,TRUE,FALSE
Zodiac,R0380100,"Jandy Pro Series Ray-Vac Drive Wheel Kit, Gunite, Black ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337019293,0.3,0.7,7.8,5,TRUE,FALSE
Zodiac,R0379700,"Jandy Pro Series Ray-Vac Castor Wheel, Gunite, Black ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337019255,0.3,0.2,5.4,5,TRUE,FALSE
Zodiac,R0379400,"Jandy Pro Series Ray-Vac Castor Wheel Kit, Vinyl/Fiberglass ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337019224,0.1,0.4,7,4,TRUE,FALSE
Zodiac,R0375600,"Jandy Pro Series Ray-Vac Bumper Flatmouth Kit, Black ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337018852,0.1,1,11,8,TRUE,FALSE
Zodiac,R0376600,"Jandy Pro Series Ray-Vac Bottom, Clear ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337018944,1.24,3.3,14,11,TRUE,FALSE
Zodiac,R0375100,"Jandy Pro Series Ray-Vac Bottom Complete, White ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337018807,1.4,3.6,13.3,11,TRUE,FALSE
Zodiac,R0372900,"Jandy Pro Series Blue HT Backup Valve, Replacement Kit ",AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337018647,0.66,3.5,9,4,TRUE,FALSE
Zodiac,R05049,"Baracuda S3 Track Set , 2/PK ",AUTOMATIC POOL CLEANERS,parts,2,1,Available While Supplies Last,738919069800,0.7,2.1,9.9,12,TRUE,FALSE
Zodiac,R05047,Baracuda S3 Stainless Weight ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337064507,0.01,0.2,2.2,2,TRUE,FALSE
Zodiac,R05051,"Baracuda S3 Roller Set , 2/PK ",AUTOMATIC POOL CLEANERS,parts,2,1,Available While Supplies Last,738919069817,2.6,5.6,16.1,15,TRUE,FALSE
Zodiac,R05052,Baracuda S3 Pulley ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919069824,0.01,1.2,3.9,5,TRUE,FALSE
Zodiac,R05058,Baracuda S3 Propeller ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337064545,0.01,0.7,2.5,3,TRUE,FALSE
Zodiac,R05069,"Baracuda S3 Power Supply, Complete ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337064675,4.6,12.6,12.1,12,TRUE,FALSE
Zodiac,R05065,Baracuda S3 Power Flex ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337064644,0.01,0.2,7.1,6,TRUE,FALSE
Zodiac,R05130,Baracuda S3 Motor Shaft Pin ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337059855,0.01,0.5,0.6,4,TRUE,FALSE
Zodiac,R05067,Baracuda S3 Keyboard ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337064651,0.2,5.5,5.1,5,TRUE,FALSE
Zodiac,R05041,Baracuda S3 Handle Screws ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919069756,0.01,0.1,1.8,3,TRUE,FALSE
Zodiac,R05039,Baracuda S3 Handle Complete ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919069749,2.2,5.6,16.1,14,TRUE,FALSE
Zodiac,R05131,Baracuda S3 Foam Brush Kit ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919069923,0.6,2.9,12.3,12,TRUE,FALSE
Zodiac,R05042,"Baracuda S3 Flow Outlet Screws , 4/PK ",AUTOMATIC POOL CLEANERS,parts,4,1,Available While Supplies Last,738919069763,0.01,1.5,2.7,1,TRUE,FALSE
Zodiac,R05043,Baracuda S3 Flow Outlet ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919069787,0.01,1.2,3.4,5,TRUE,FALSE
Zodiac,R05055,"Baracuda S3 Flange Housing , 2/PK ",AUTOMATIC POOL CLEANERS,parts,2,1,Available While Supplies Last,52337064590,2.1,12.5,12.2,12,TRUE,FALSE
Zodiac,R05132,Baracuda S3 Fine Filter Bag ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919069961,0.3,1.9,4.3,12,TRUE,FALSE
Zodiac,R05037,Baracuda S3 Filter Bag Support ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,738919069725,1.6,7.5,12.2,9,TRUE,FALSE
Zodiac,R05036,"Baracuda S3 Filter Bag Retaining Clip , 2/PK ",AUTOMATIC POOL CLEANERS,parts,2,1,Available While Supplies Last,738919069718,0.01,1.5,8.4,3,TRUE,FALSE
Zodiac,R05038,Baracuda S3 Filter Bag Latch ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919069732,0.01,0.5,3.1,1,TRUE,FALSE
Zodiac,R05056,"Baracuda S3 Drain Valve , 4/PK ",AUTOMATIC POOL CLEANERS,parts,4,1,Available While Supplies Last,52337064569,0.01,0.4,2.6,3,TRUE,FALSE
Zodiac,R05060,Baracuda S3 Cable Grease ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,52337064606,1,2.2,9.2,3,TRUE,FALSE
Zodiac,R05061,Baracuda S3 Cable ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,52337064613,5.5,5.6,16.3,15,TRUE,FALSE
Zodiac,R05044,Baracuda S3 Bumper Set ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919069794,2.2,5.5,16.4,14,TRUE,FALSE
Zodiac,R05050,"Baracuda S3 Brush Set , 2/PK ",AUTOMATIC POOL CLEANERS,parts,2,1,Available While Supplies Last,52337064576,2,2.9,12.4,10,TRUE,FALSE
Zodiac,R05053,Baracuda S3 Belt Tensioner Set ,AUTOMATIC POOL CLEANERS,parts,KIT,1,Available While Supplies Last,738919069909,0.01,0.8,1.5,4,TRUE,FALSE
Zodiac,W69510,Baracuda Cassette Chamber Upper/LWR 1500 ,AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,746823695107,0.2,2.4,6.9,3,TRUE,FALSE
Zodiac,W70465,"Baracuda Assembly, G2 BODY ",AUTOMATIC POOL CLEANERS,parts,1,1,Available While Supplies Last,746823704656,2.5,5.5,21.8,11,TRUE,FALSE
Zodiac,1902J,Jandy Pro Series Rocktrap ,WATER FEATURES,accessory,1,1,Discontinued,73891910017,1,0,0,0,FALSE,TRUE
Zodiac,JLPAL,Jandy Pro Series Pour-A-Lid And Collar Laminar Jet. ,WATER FEATURES,accessory,1,1,Discontinued,52337051675,4.5,7,15.5,15,FALSE,TRUE
Zodiac,OA88107,"Polaris Nozzle, Frothy, 1/2"" ",WATER FEATURES,wholegood,1,1,Discontinued,738919008717,0.1,0,0,0,FALSE,TRUE
Zodiac,21902,"Jandy Pro Series SunFlower, Small, Natural Stone ",WATER FEATURES,wholegood,1,1,Discontinued,52337030359,2,4.7,8.9,10.1,FALSE,TRUE
Zodiac,24005,"Jandy Pro Series Shell, Conch, Small, Copper ",WATER FEATURES,wholegood,1,1,Discontinued,52337030526,1.5,4.1,7.1,7.1,FALSE,TRUE
Zodiac,PS101,"Jandy Pro Series Scupper, Stainless, 8x8x4 Back Feed ",WATER FEATURES,wholegood,1,1,Discontinued,738919046443,2.2,0,0,0,FALSE,TRUE
Zodiac,23307,"Jandy Pro Series Sconce, Gothic, Medium, Bronze ",WATER FEATURES,wholegood,1,1,Discontinued,52337030236,3.5,8,19,12,FALSE,TRUE
Zodiac,22602,"Jandy Pro Series Round, Natural Stone ",WATER FEATURES,wholegood,1,1,Discontinued,52337030328,2.5,4.7,8.9,10.1,FALSE,TRUE
Zodiac,22806,"Jandy Pro Series Rosette, Square Dahlia, Large Silver Nickel ",WATER FEATURES,wholegood,1,1,Discontinued,52337030427,3.5,7,11.6,15.6,FALSE,TRUE
Zodiac,21802,"Jandy Pro Series Rosette, Scalloped Edge Medium, Natural Stone ",WATER FEATURES,wholegood,1,1,Discontinued,52337030458,1.75,4.7,8.9,10.1,FALSE,TRUE
Zodiac,21805,"Jandy Pro Series Rosette, Scalloped Edge Medium, Copper ",WATER FEATURES,wholegood,1,1,Discontinued,52337001274,1.75,4.7,8.9,10.1,FALSE,TRUE
Zodiac,22307,"Jandy Pro Series Rosette, Oak Leaf, Small Bronze ",WATER FEATURES,wholegood,1,1,Discontinued,52337030311,1.55,5,7.5,7.5,FALSE,TRUE
Zodiac,22906,"Jandy Pro Series Rosette, Fleur de Coeur Silver Nickel ",WATER FEATURES,wholegood,1,1,Discontinued,52337030731,3,5,10,9,FALSE,TRUE
Zodiac,22905,"Jandy Pro Series Rosette, Fleur de Coeur Copper ",WATER FEATURES,wholegood,1,1,Discontinued,52337030724,3,5,10,9,FALSE,TRUE
Zodiac,20807,"Jandy Pro Series Roman Lion, Bronze ",WATER FEATURES,wholegood,1,1,Discontinued,52337029964,4.3,5.25,13,12.5,FALSE,TRUE
Zodiac,OA88154,"Jandy Pro Series Nozzle, Frothy, 1"" ",WATER FEATURES,wholegood,1,1,Discontinued,738919008755,1.2,0,0,0,FALSE,TRUE
Zodiac,OA88106,"Jandy Pro Series Nozzle, Blossom, 1/2"" ",WATER FEATURES,wholegood,1,1,Discontinued,738919008700,0.2,0,0,0,FALSE,TRUE
Zodiac,OA88153,"Jandy Pro Series Nozzle, Blossom, 1"" ",WATER FEATURES,wholegood,1,1,Discontinued,738919008748,0.4,0,0,0,FALSE,TRUE
Zodiac,21302,"Jandy Pro Series Lion, Regal, Large Natural Stone ",WATER FEATURES,wholegood,1,1,Discontinued,52337030243,5.5,5.25,13,12.25,FALSE,TRUE
Zodiac,1100003,"Jandy Pro Series 8"" Sheer Descent-Standard Lip Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,738919066434,2,0,0,0,FALSE,TRUE
Zodiac,1200003,"Jandy Pro Series 8"" Sheer Descent-Extended Lip Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,738919067264,3,0,0,0,FALSE,TRUE
Zodiac,1108003,"Jandy Pro Series 8' Sheer Descent-Standard Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337000864,21,4.5,99,7,FALSE,TRUE
Zodiac,1208003,"Jandy Pro Series 8' Sheer Descent-Extended Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337001144,23.5,4.9,98,14.1,FALSE,TRUE
Zodiac,1107003,"Jandy Pro Series 7' Sheer Descent-Standard Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337000857,18,0,0,0,FALSE,TRUE
Zodiac,1207003,"Jandy Pro Series 7' Sheer Descent-Extended Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337056328,31,0,0,0,FALSE,TRUE
Zodiac,1207G,"Jandy Pro Series 7' Sheer Descent-Extended Lip, Gray ",WATER FEATURES,wholegood,1,1,Discontinued,738919069404,30,4.3,86.5,14,FALSE,TRUE
Zodiac,1206GSR,Jandy Pro Series 6' Sheer Rain-Extended Lip Gray ,WATER FEATURES,wholegood,1,1,Discontinued,738919068407,23.25,4,75,11,FALSE,TRUE
Zodiac,1106003,"Jandy Pro Series 6' Sheer Descent-Standard Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337034227,15.2,0,0,0,FALSE,TRUE
Zodiac,1206003,"Jandy Pro Series 6' Sheer Descent-Extended Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,738919099807,27,0,0,0,FALSE,TRUE
Zodiac,1206G,"Jandy Pro Series 6' Sheer Descent, Gray 6"" Extended Lip, Backfeed ",WATER FEATURES,wholegood,1,1,Discontinued,52337001137,25.6,4.2,74.6,12,FALSE,TRUE
Zodiac,1406J,"Jandy Pro Series 6' Sheer Descent, 12"" Lip Back Feed, White ",WATER FEATURES,wholegood,1,1,Discontinued,738919066465,19.8,4.3,75.1,18,FALSE,TRUE
Zodiac,1105003,"Jandy Pro Series 5' Sheer Descent-Standard Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337000826,13.4,0,0,0,FALSE,TRUE
Zodiac,1205003,"Jandy Pro Series 5' Sheer Descent-Extended Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,738919070028,20,4.5,62,10.5,FALSE,TRUE
Zodiac,1405J,"Jandy Pro Series 5' Sheer Descent, 12"" Lip Back Feed, White ",WATER FEATURES,wholegood,1,1,Discontinued,738919069169,31.4,4.1,63.6,18,FALSE,TRUE
Zodiac,1204JSR,Jandy Pro Series 4' Sheer Rain-Extended Lip Soft White ,WATER FEATURES,wholegood,1,1,Discontinued,52337001106,16.4,3.75,53,10,FALSE,TRUE
Zodiac,1404G,Jandy Pro Series 4' Sheer Descent-Super Radius Light Gray ,WATER FEATURES,wholegood,1,1,Discontinued,738919069329,25.9,4.5,51.5,19,FALSE,TRUE
Zodiac,1104003,"Jandy Pro Series 4' Sheer Descent-Standard Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337000789,10.1,0,0,0,FALSE,TRUE
Zodiac,1204003,"Jandy Pro Series 4' Sheer Descent-Extended Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,738919067271,20,3.5,50,10,FALSE,TRUE
Zodiac,1204G,"Jandy Pro Series 4' Sheer Descent-Extended Lip, Gray ",WATER FEATURES,wholegood,1,1,Discontinued,52337001090,17.4,4.2,52,13,FALSE,TRUE
Zodiac,1404J,"Jandy Pro Series 4' Sheer Descent, 12"" Lip Back Feed, White ",WATER FEATURES,wholegood,1,1,Discontinued,738919065567,25.7,4.3,51,19,FALSE,TRUE
Zodiac,21702,"Jandy Pro Series 4 Point Leaves, Natural Stone. ",WATER FEATURES,wholegood,1,1,Discontinued,52337030168,1.5,4.1,7.1,7.1,FALSE,TRUE
Zodiac,1103003,"Jandy Pro Series 3' Sheer Descent-Standard Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337000758,8.5,4.7,39,7.2,FALSE,TRUE
Zodiac,1203003,"Jandy Pro Series 3' Sheer Descent-Extended Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337001069,13.1,4,37.5,10.5,FALSE,TRUE
Zodiac,1603BF,"Jandy Pro Series 3' Sheer Descent, 6"" Lip Bottomfeed, White ",WATER FEATURES,wholegood,1,1,Discontinued,738919065574,12.6,5.5,38.5,11,FALSE,TRUE
Zodiac,1403J,"Jandy Pro Series 3' Sheer Descent, 12"" Lip Back Feed, White ",WATER FEATURES,wholegood,1,1,Discontinued,738919065550,19.3,4.1,39.1,18,FALSE,TRUE
Zodiac,1403JSC,Jandy Pro Series 3' Sheer Curtain-Super Radius Soft White ,WATER FEATURES,wholegood,1,1,Discontinued,52337001182,2.52,4,14,6,FALSE,TRUE
Zodiac,1202JSR,Jandy Pro Series 2' Sheer Rain-Extended Lip Soft White ,WATER FEATURES,wholegood,1,1,Discontinued,52337001052,8,6,26,11,FALSE,TRUE
Zodiac,1202GSR,Jandy Pro Series 2' Sheer Rain-Extended Lip Gray ,WATER FEATURES,wholegood,1,1,Discontinued,738919065512,8.55,4,26,11,FALSE,TRUE
Zodiac,1102003,"Jandy Pro Series 2' Sheer Descent-Standard Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337000734,5.7,3.5,29,6,FALSE,TRUE
Zodiac,1202003,"Jandy Pro Series 2' Sheer Descent-Extended Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337001021,9.2,4,25,10,FALSE,TRUE
Zodiac,1402G,"Jandy Pro Series 2' Sheer Descent, 12"" Lip Backfeed, Gray ",WATER FEATURES,wholegood,1,1,Discontinued,738919065635,13.5,4.4,27.8,18,FALSE,TRUE
Zodiac,1202JSA,Jandy Pro Series 2' Sheer Arc-Extended Lip Soft White ,WATER FEATURES,wholegood,1,1,Discontinued,52337001045,6.62,4,26,11,FALSE,TRUE
Zodiac,1218GSR,"Jandy Pro Series 18"" Sheer Rain-Extended Lip Gray ",WATER FEATURES,wholegood,1,1,Discontinued,0,6.45,4,20,11,FALSE,TRUE
Zodiac,1118003,"Jandy Pro Series 18"" Sheer Descent-Standard Lip , Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337000932,4.3,3.5,20,6,FALSE,TRUE
Zodiac,1218003,"Jandy Pro Series 18"" Sheer Descent-Extended Lip , Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337001168,7.2,4,19.5,10.5,FALSE,TRUE
Zodiac,1618BF,"Jandy Pro Series 18"" Sheer Descent, 6"" Lip Bottomfeed, White ",WATER FEATURES,wholegood,1,1,Discontinued,738919067349,6.9,5.4,19,11,FALSE,TRUE
Zodiac,1418J,"Jandy Pro Series 18"" Sheer Descent, 12"" Lip Back Feed, White ",WATER FEATURES,wholegood,1,1,Discontinued,738919068292,10.1,4.4,18.2,22,FALSE,TRUE
Zodiac,1201GSR,Jandy Pro Series 1' Sheer Rain-Extended Lip Gray ,WATER FEATURES,wholegood,1,1,Discontinued,0,11.55,4,13,11,FALSE,TRUE
Zodiac,1101003,"Jandy Pro Series 1' Sheer Descent-Standard Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337000710,2.65,3.5,17,6,FALSE,TRUE
Zodiac,1201003,"Jandy Pro Series 1' Sheer Descent-Extended Lip, Soft White ",WATER FEATURES,wholegood,1,1,Discontinued,52337001007,5.2,4.5,13.5,10.5,FALSE,TRUE
