part_number,title,base_price,cat_low_net_price,upc,uom,manufacturer,category
YS00150S,"1-1/2"" CLEAR PVC Y-STRAINER,SOC",$103.57 ,,6.10E+11,6,Hayward,
YS00150T,"1-1/2"" CLEAR PVC Y-STRAINER,THD",$103.57 ,,6.10E+11,6,Hayward,
YS10150S,"1-1/2"" PVC Y-STRAINER, SOC.",$103.57 ,,6.10E+11,6,Hayward,
YS10150T,"1-1/2"" PVC Y-STRAINER, THD.",$103.57 ,,6.10E+11,6,Hayward,
YS00125S,"1-1/4"" CLEAR PVC Y-STRAINER,SOC",$103.57 ,,6.10E+11,6,Hayward,
YS00125T,"1-1/4"" CLEAR PVC Y-STRAINER,THD",$103.57 ,,6.10E+11,6,Hayward,
YS10125S,"1-1/4"" PVC Y-STRAINER, SOC.",$103.57 ,,6.10E+11,6,Hayward,
YS10125T,"1-1/4"" PVC Y-STRAINER, THD.",$103.57 ,,6.10E+11,6,Hayward,
BYCN1040E1LGB,"4"" BYCN PVC/PVC/EPDM/316/LEVER/GRAY/NSF61",$103.36 ,,6.10E+11,8,Hayward,
TBB2020CPEG,"2"" CPVC TBB VALVE GRAY SOC/THD EPDM",$103.31 ,,6.10E+11,24,Hayward,
BFA2040TES,"4"" BF ST'D FLG TXT CPVC EPDM",$102.97 ,,6.10E+11,1,Hayward,
HCF375KIT,"3"" FILTER FLANGE KIT",$101.29 ,,6.10E+11,1,Hayward,
WG1032HF2PAK2,FRAME&COVER-DUAL PAK 12SQ HI FLOW,$101.16 ,,6.10E+11,4,Hayward,wholegood
WG1032LV2PAK2,FRAME&COVER-DUAL PAK 12SQ LV,$101.16 ,,6.10E+11,4,Hayward,wholegood
TB2200STE,"2"" CPVC TB VLV SOC/THD EPDM",$99.32 ,,6.10E+11,1,Hayward,
SP10852OMND,WIDE TRK AUTO-SKIM W/O DRAIN  WITH FITTINGS,$98.84 ,,6.10E+11,1,Hayward,wholegood
SP10852OMNDDGR,WIDE TRK AUTO-SKIM W/O DRAIN  WITH FITTINGS DGR,$96.91 ,,6.10E+11,1,Hayward,wholegood
LSE25,"CABLE-EXT,OPT FLOW SENSOR 25FT",$96.60 ,,6.10E+11,,Hayward,wholegood
DV1000,"CLEANER-DISC, ABG, AQUA RAY",$95.83 ,,6.10E+11,1,Hayward,wholegood
RC33000DC,POWER SUPPLY DC 240V UK PLUG,$94.99 ,,6.10E+11,1,Hayward,wholegood
BYCN1030E1LGB,"3"" BYCN PVC/PVC/EPDM/316/LEVER/GRAY/NSF61",$94.24 ,,6.10E+11,8,Hayward,
GVA-24,"VALVE ACTUATOR-24V, W/REVERSE SWITCH",$93.92 ,,7.61E+11,12,Hayward,wholegood
SP102250,VAC FTG/RECEPTACLE -50 BULK PAK-,$93.67 ,,6.10E+11,1,Hayward,wholegood
SP10851OM,"WIDE TRACK AUTO-SKIM, OM",$93.23 ,,6.10E+11,1,Hayward,wholegood
RC3400CC,"ASSY, CADDY CART",$92.88 ,,6.10E+11,1,Hayward,wholegood
TW1100STE,"1"" 3WAY T/U S/T PVC EPDM",$92.22 ,,6.10E+11,1,Hayward,
SP056525,"ABG 50W LIGHT, 25'CORD, UL",$91.54 ,,6.10E+11,6,Hayward,wholegood
SP0715ALL,2 IN CYC VARI-FLO VALVE,$91.22 ,,6.10E+11,8,Hayward,
DAB1007UEE,"3/4"" PVC MAN DIA VLV SOC/THD EPDM",$89.50 ,,6.10E+11,1,Hayward,
V532BK,"4' LEADER HOSE BULK PK,BLK,8PK",$89.45 ,,6.10E+11,1,Hayward,
V532LG,"4' LEADER HOSE BULK PK,LG, 8PK",$89.45 ,,6.10E+11,1,Hayward,
SP10852,WIDE TRACK AUTO-SKIM,$89.30 ,,6.10E+11,1,Hayward,wholegood
YS17075100,"100 MESH SSTL SCREEN FOR 3/4"" Y-STRAINER",$88.97 ,,6.10E+11,1,Hayward,
YS1707520,"20 MESH SSTL SCREEN FOR 3/4"" Y-STRAINER",$88.97 ,,6.10E+11,1,Hayward,wholegood
TBB1030TPFG,"3"" PVC TBB VALVE GRAY THD FPM",$88.64 ,,6.10E+11,6,Hayward,
SP071621,2 IN MULTIPORT VALVE,$88.60 ,,6.10E+11,1,Hayward,
LTBUY11H14,UCL 140W XFMR KIT HAYWARD2 TWO LIGHT,$88.21 ,,6.10E+11,1,Hayward,wholegood
TC10200ST,"2"" PVC TRUE CHECK SOC/THD",$87.87 ,,6.10E+11,1,Hayward,
TBB1030TPEG,"3"" PVC TBB VALVE GRAY THD EPDM",$87.06 ,,6.10E+11,6,Hayward,
SP10852OM,WIDE TRACK AUTO-SKIM       -FLUSH MOUNT-,$85.66 ,,6.10E+11,1,Hayward,wholegood
SP10852OMDGR,WIDE TRACK AUTO-SKIM D GRAY-FLUSH MOUNT-,$85.66 ,,6.10E+11,1,Hayward,wholegood
SF10100T,"1"" PVC SELF-ALIGNING BULK- HEAD FITTING, THD.",$85.43 ,,6.10E+11,6,Hayward,
BYCN1025E1LGB,"2 1/2"" BYCN PVC/PVC/EPDM/316/LEVER/GRAY/NSF61",$82.88 ,,6.10E+11,8,Hayward,
BYCN1020E1LGB,"2"" BYCN PVC/PVC/EPDM/316/LEVER/GRAY/NSF61",$82.88 ,,6.10E+11,8,Hayward,
BFAS1040TES,"4"" BFAS PVC SHORT TXT EPDM",$82.55 ,,6.10E+11,1,Hayward,
LTBUY11H65,UCL 70W JUNCTION BOX XFMR-BASE,$82.00 ,,6.10E+11,1,Hayward,wholegood
SP10841R,"1-1/2"" AUTO-SKIM ROUND COVER",$81.47 ,,6.10E+11,1,Hayward,
SP1084,2 IN AUTO-SKIM,$81.20 ,,6.10E+11,1,Hayward,
SP1084DGR,2 IN AUTO-SKIM DARK GRAY,$81.20 ,,6.10E+11,1,Hayward,
SP1084RDGR,2 IN AUTO-SKIM DARK GRAY,$81.20 ,,6.10E+11,1,Hayward,
SP1084R,2 IN AUTO-SKIM WHITE,$81.20 ,,6.10E+11,1,Hayward,
TB2150STE,"1 1/2"" CPVC TB VLV SOC/THD EPDM",$80.91 ,,6.10E+11,6,Hayward,
TC10200STE,2 IN PVC TRUE CHECK SOC &  THD EPDM,$79.47 ,,6.10E+11,1,Hayward,
HCSCECFS15,CABLE SENSOR 15 FT SALINE C6.0,$79.19 ,,6.10E+11,1,Hayward,wholegood
DAB1005UEE,"1/2"" PVC MAN DIA VLV SOC/THD EPDM",$78.69 ,,6.10E+11,1,Hayward,
EC65BLP,CTN B SYSTEM III LESS PUMP,$77.73 ,,6.10E+11,1,Hayward,wholegood
TBB2015CPEG,"1 1/2"" CPVC TBB VALVE GRAY SOC/THD EPDM",$76.83 ,,6.10E+11,24,Hayward,
SP10841,1-1/2 IN AUTO-SKIM,$76.80 ,,6.10E+11,1,Hayward,
BFA1040SES,"4"" BF ST'D FLG SXS PVC EPDM",$76.64 ,,6.10E+11,1,Hayward,
SP10841OMR,"1-1/2"" AUTO-SKIM W/ROUND COVER -OUTSIDE MOUNT-",$76.27 ,,6.10E+11,1,Hayward,
SP10841OMRDGR,"1-1/2"" AUTO-SKIM W/ROUND COVER-OUTSIDE MOUNT-DGR",$76.27 ,,6.10E+11,1,Hayward,
SP0710X62,VALVE ASSY -SIDE MOUNT FILTER-,$75.45 ,,6.10E+11,1,Hayward,wholegood
SP10841OMDGR,"1-1/2 IN AUTO-SKIM, OM DK GRAY",$74.56 ,,6.10E+11,1,Hayward,
SP10841OM,"1-1/2 IN AUTO-SKIM, OUTSIDE MT",$74.56 ,,6.10E+11,1,Hayward,
LRBUY11M13,UCL 140W XFMR CONV KIT IMTC JBOX,$73.31 ,,6.10E+11,1,Hayward,wholegood
TBB1025SPEG,"2 1/2"" PVC TBB VALVE GRAY SOC EPDM",$72.84 ,,6.10E+11,6,Hayward,
V130BK,"4 FT HOSE SET, BLK, 10 PK",$72.80 ,,6.10E+11,1,Hayward,
V130LG,"4' HOSE SET, LT GREY 10 PK",$72.80 ,,6.10E+11,1,Hayward,
SC-1/2-5PK,"SENSOR-1/2 IN NPT,BOX OF 5",$72.15 ,,7.61E+11,1,Hayward,wholegood
TBB1025TPEG,"2 1/2"" PVC TBB VALVE GRAY THD EPDM",$71.83 ,,6.10E+11,6,Hayward,
SP0607U,LARGE NICHE -VINYL/FIBERGLASS W/FTG KIT-,$71.69 ,,6.10E+11,1,Hayward,wholegood
SP0710XR50,REVERSE MULTIPORT VALVE 1-1/2IN,$71.19 ,,6.10E+11,1,Hayward,wholegood
TB1200ST,"2"" PVC TB VLV SOC/THD VITON",$70.61 ,,6.10E+11,1,Hayward,
CL220ABG,CHLORINATOR KIT -OFF LINE-,$70.16 ,,6.10E+11,10,Hayward,wholegood
RC99385,"CART-TS, MS, KS CADDY",$69.85 ,,6.10E+11,1,Hayward,wholegood
SP1022S50BLK,SKT FTG/RECEPTACLE -50 BLACK BULK PAK-,$69.85 ,,6.10E+11,1,Hayward,wholegood
SP1022S50,SKT FTG/RECEPTACLE -50 BULK PAK-,$69.85 ,,6.10E+11,1,Hayward,wholegood
GG125X25030,1/4 X 1/4 PVC GG W/O-30 GUAGE,$69.64 ,,6.10E+11,1,Hayward,
TBB2012CPEG,"1 1/4"" CPVC TBB VALVE GRAY SOC/THD EPDM",$68.27 ,,6.10E+11,24,Hayward,
SP0607UDGR,LARGE NICHE -VINYL/FIBERGLASS W/FTG KIT-D GRAY,$67.52 ,,6.10E+11,1,Hayward,wholegood
W490R,SM AUTO SKIM VAC PLATE -USA W/O BASKET-,$67.06 ,,6.10E+11,12,Hayward,wholegood
PC-5PK,"SENSOR-COMOBO,POOL,BX OF 5",$66.42 ,,7.61E+11,1,Hayward,wholegood
V531LG *,"AQUADROID HOSE KIT,LG",$66.18 ,,6.10E+11,1,Hayward,wholegood
CL220BR,AUTO BROMINE FEEDER,$65.76 ,,6.10E+11,10,Hayward,wholegood
CL220,AUTO CHLORINE FEEDER         -OFF LINE-,$65.76 ,,6.10E+11,10,Hayward,wholegood
TC10150ST,"1 1/2"" PVC TC BALL CHECK SKT/THD FPM",$65.58 ,,6.10E+11,6,Hayward,
SC-1/4-5PK,"SENSOR-1/4 IN NPT,BOX OF 5",$64.91 ,,7.61E+11,1,Hayward,wholegood
SP07121,THREAD MOUNT VARI-FLO VLV,$64.72 ,,6.10E+11,1,Hayward,wholegood
SP0714T,TOP MOUNT MULTIPORT VALVE,$64.72 ,,6.10E+11,1,Hayward,wholegood
SP07122,VARI-FLO CONTROL VALVE ASSY,$64.72 ,,6.10E+11,1,Hayward,wholegood
SP1089,DELUXE COMBO SKIMMER,$64.63 ,,6.10E+11,1,Hayward,wholegood
S200PAK3,SAND FILTER PAK  20 IN,$64.62 ,,6.10E+11,1,Hayward,wholegood
W491R,LG AUTO SKIM VAC PLATE -USA W/O BASKET-,$64.49 ,,6.10E+11,12,Hayward,wholegood
S240PAK3 *,BASE W/ACCY FOR S 240,$64.33 ,,6.10E+11,1,Hayward,wholegood
TW1075STE,"3/4"" 3-WAY T/U S/T PVC EPDM",$64.24 ,,6.10E+11,1,Hayward,
SP1082RC,2 IN AUTO-SKIM             W/ROUND COVER,$64.06 ,,6.10E+11,1,Hayward,
SP1082RCDGR,2 IN AUTO-SKIM DARK GRAY,$64.06 ,,6.10E+11,1,Hayward,
SP10821R,1-1/2 IN AUTO-SKIM ROUD COVER,$63.63 ,,6.10E+11,1,Hayward,
WG1031HF2PAK2,FRAME&COVER-DUAL PAK 9SQ HF,$63.61 ,,6.10E+11,4,Hayward,wholegood
WG1031LV2PAK2,FRAME&COVER-DUAL PAK 9SQ LV,$63.61 ,,6.10E+11,4,Hayward,wholegood
SP0710XALL,1-1/2 IN MULTIPORT VALVE,$63.50 ,,6.10E+11,10,Hayward,
BFA1030SFS,"3"" BF ST'D FLG SXS PVC FPM",$63.28 ,,6.10E+11,8,Hayward,
YS00100SU,"1"" CLEAR PVC Y-STRAINER,SOC,TRUE UNION",$63.23 ,,6.10E+11,1,Hayward,
YS00100TU,"1"" CLEAR PVC Y-STRAINER,THD UNION",$63.23 ,,6.10E+11,1,Hayward,
YS10100SU,"1"" PVC Y-STRAINER, SOC. TRUE UNION",$63.23 ,,6.10E+11,1,Hayward,
YS10100TU,"1"" PVC Y-STRAINER, THD. TRUE UNION",$63.23 ,,6.10E+11,1,Hayward,
SP1419E50,1 IN HYDROSTREAM -50 PACK-,$63.04 ,,6.10E+11,1,Hayward,
SP1419E50BLK,"1"" HYDROSTREAM -BLACK 50 PACK-",$63.04 ,,6.10E+11,1,Hayward,
SP1419C50,1/2 IN HYDROSTREAM -50 PACK-,$63.04 ,,6.10E+11,1,Hayward,
SP1419D50,3/4 IN HYDROSTREAM -50 PACK-,$63.04 ,,6.10E+11,1,Hayward,
SP1419D50BLK,"3/4""HYDROSTREAM -BLACK 50 PACK-",$63.04 ,,6.10E+11,1,Hayward,
SP1421E50,INSIDER HYDROSTREAM 1 IN 50 BULK PAK,$63.04 ,,6.10E+11,1,Hayward,wholegood
SP1421D50,INSIDER HYDROSTREAM 3/4 IN -50 BULK PAK-,$63.04 ,,6.10E+11,1,Hayward,wholegood
TB1200STE,"2"" PVC TB VLV SOC/THD EPDM",$62.94 ,,6.10E+11,1,Hayward,
SP1097,PT AUTO SKIM SKIMMER,$62.33 ,,6.10E+11,1,Hayward,wholegood
BFA1030TFS,"3"" BF ST'D FLG TXT PVC FPM",$62.25 ,,6.10E+11,8,Hayward,
S160TPAK3,LARGE BASE W/ACC,$61.94 ,,6.10E+11,1,Hayward,wholegood
CL2002S,AUTO CHLORINE FEEDER -2 IN SKT IN LINE-,$61.76 ,,6.10E+11,10,Hayward,wholegood
BFAS1030CFS,"3"" BFAS PVC SHORT SXT FPM",$61.42 ,,6.10E+11,8,Hayward,
LTBUY11H70,UCL 70W XFMR KIT HAYWARD2 ONE LIGHT,$61.13 ,,6.10E+11,1,Hayward,wholegood
WG10712SFVA,"SKIM-MASTER, 2"" SKT W/FLOAT VLV & OVER-FLO PORT",$60.43 ,,6.10E+11,1,Hayward,wholegood
SP1082,2 IN AUTO-SKIM,$59.51 ,,6.10E+11,1,Hayward,
SP1082DGR,2 IN AUTO-SKIM,$59.51 ,,6.10E+11,1,Hayward,
SP0604C1,"1"" SIDE MOUNT SS POOL NICHE",$59.35 ,,6.10E+11,1,Hayward,
SP10821,1-1/2 IN  AUTO-SKIM,$58.91 ,,6.10E+11,1,Hayward,
TC20100ST,1 IN CPVC TRUE CHECK SOC AND THREADED,$58.85 ,,6.10E+11,12,Hayward,wholegood
V533LG,"32"" LEADER HOSE BULK PAK, LG, 8PK",$58.69 ,,6.10E+11,1,Hayward,
SP0604C4,"3/4"" SIDE MOUNT SS POOL NICHE",$57.84 ,,6.10E+11,1,Hayward,
YS00075SU,"3/4"" CLEAR PVC Y-STRAINER, SOC TRUE UNION",$57.77 ,,6.10E+11,1,Hayward,
YS00075TU,"3/4"" CLEAR PVC Y-STRAINER, THD TRUE UNION",$57.77 ,,6.10E+11,1,Hayward,
YS10075SU,"3/4"" PVC Y-STRAINER, SOC. TRUE UNION",$57.77 ,,6.10E+11,1,Hayward,
YS10075TU,"3/4"" PVC Y-STRAINER, THD. TRUE UNION",$57.77 ,,6.10E+11,1,Hayward,
YS10100T,"1"" PVC Y-STRAINER, THD.",$57.13 ,,6.10E+11,12,Hayward,
YS00100S,"1"" CLEAR PVC Y-STRAINER,SOC",$57.12 ,,6.10E+11,12,Hayward,
YS00100T,"1"" CLEAR PVC Y-STRAINER,THD",$57.12 ,,6.10E+11,12,Hayward,
YS10100S,"1"" PVC Y-STRAINER, SOC.",$57.12 ,,6.10E+11,12,Hayward,
SP0604C,LARGE NICHE-GUN/CON SS 1/2 SIDE MT,$57.09 ,,6.10E+11,1,Hayward,wholegood
TW1050STE,"1/2"" PVC 3-WAY BALL VLV SOC&THD",$56.69 ,,6.10E+11,1,Hayward,
TC10150STE,"1-1/2"" PVC TC SOC & THD EPDM",$56.43 ,,6.10E+11,6,Hayward,
TC10125STE,1-1/4 IN PVC TRUE CHECK SOC& THD W/EPDM O'RINGS,$56.43 ,,6.10E+11,6,Hayward,
BFA1030CFS,"3"" BF ST'D FLG SXT PVC FPM",$56.23 ,,6.10E+11,8,Hayward,
C225,MICRO STAR CLEAR FILTER,$55.54 ,,6.10E+11,1,Hayward,wholegood
TB1150ST,"1-1/2""PVC TB VLV SOC/THD VITON",$53.92 ,,6.10E+11,6,Hayward,
SP0410X502S,SLIDE VALVE ASSY  2 IN SKT,$52.56 ,,6.10E+11,1,Hayward,wholegood
SP0410X602S,SLIDE VALVE W/ 2 IN SKT FOR PRO SERIES SAND FLTR,$52.56 ,,6.10E+11,1,Hayward,wholegood
SP10712SFVA,"SKIM-MASTER, 2"" SKT W/FLOAT VLV & OVER-FLO PORT",$51.92 ,,6.10E+11,1,Hayward,wholegood
SP10712S10FVA,"SKIM-MASTER, 2"" SKT W/FLOAT VLV, TAN CVR OV-PORT",$51.92 ,,6.10E+11,1,Hayward,wholegood
SP10712FVA,"SKIM-MASTER, 2"" W/FLOAT VLV & OVER-FLO PORT",$51.92 ,,6.10E+11,1,Hayward,wholegood
SP1071210FVA,"SKIM-MASTER, 2"" W/TAN COVER,FLOAT VLV & OVER-FLO",$51.92 ,,6.10E+11,1,Hayward,wholegood
YS00075S,"3/4"" CLEAR PVC Y-STRAINER, SOC",$51.80 ,,6.10E+11,24,Hayward,
YS00075T,"3/4"" CLEAR PVC Y-STRAINER, THD",$51.80 ,,6.10E+11,24,Hayward,
YS10075TE,"3/4"" PVC Y STRAINER THD EPDM",$51.80 ,,6.10E+11,24,Hayward,
YS10075S,"3/4"" PVC Y-STRAINER, SOC.",$51.80 ,,6.10E+11,24,Hayward,
YS10075T,"3/4"" PVC Y-STRAINER, THD.",$51.80 ,,6.10E+11,24,Hayward,
SW-5PK,"SENSOR-WELL TYPE,BOX OF 5",$51.53 ,,7.61E+11,1,Hayward,wholegood
CL110ABG,AUTO CHLORINE FEEDER -4.2- ABG,$51.44 ,,6.10E+11,10,Hayward,wholegood
CL200,AUTO CHLORINE FEEDER -IN LINE-,$51.16 ,,6.10E+11,10,Hayward,wholegood
RC97385D,"CART CADDY N/ASSY, SV/EV",$51.12 ,,6.10E+11,1,Hayward,wholegood
SP0608U,JIFFY NICHE SML - VINYL/FGLASS,$51.08 ,,6.10E+11,1,Hayward,wholegood
SP1070SFVA,SKIM-MASTER  -SKT- W/FLOAT VALVE,$50.90 ,,6.10E+11,1,Hayward,wholegood
YS00050TU,"1/2"" CLEAR PVC Y STRAINER THD TRUE UNION FPM",$50.76 ,,6.10E+11,1,Hayward,
YS00050SU,"1/2"" PVC CLEAR  Y-STRAINER,SOC, TRUE UNION",$50.76 ,,6.10E+11,1,Hayward,
YS10050SU,"1/2"" PVC Y-STRAINER, SOC. TRUE UNION",$50.76 ,,6.10E+11,1,Hayward,
YS10050TU,"1/2"" PVC Y-STRAINER, THD. TRUE UNION",$50.76 ,,6.10E+11,1,Hayward,
W530,LARGE CAPACITY LEAF CANISTER,$50.07 ,,6.10E+11,6,Hayward,wholegood
SP1092OOK *,SKIMMER-PKG W/KIT,$49.94 ,,6.10E+11,1,Hayward,wholegood
SP0606C1,"1"" REAR MOUNT SS SPA NICHE",$49.59 ,,6.10E+11,1,Hayward,
SP0606C4,"3/4"" REAR MOUNT SS SPA NICHE",$49.26 ,,6.10E+11,1,Hayward,
SP0606C,SMALL NICHE-GUN/CON SS 1/2 REAR MT,$49.26 ,,6.10E+11,1,Hayward,
SB-5PK,BOLT ON SURFACE SENSOR 5 PAK,$48.37 ,,7.61E+11,1,Hayward,
SP0608UDGR,"NICHE-SMALL,VINYL/FIBERGLASS  DARK GRAY",$48.18 ,,6.10E+11,1,Hayward,
AQL-RELAY-DC-KT,"RELAY,AQUALOGIC VLV OUTPUT,3HP@240VAC,DOU",$48.06 ,,7.61E+11,1,Hayward,
TB1150STE,"1-1/2""PVC TB VLV SOC/THD EPDM",$48.01 ,,6.10E+11,6,Hayward,
AQL-RELAY-AC-KT,"RELAY-DOUBLE POLE, AC COIL, 3HP,240VAC",$46.96 ,,6.10E+11,10,Hayward,
DC178PAK8,"KIT-HOSE, LEADER, 8 PCS",$46.88 ,,6.10E+11,1,Hayward,
SP0610C,SMALL NICHE-GUN/CON SS 1/2 SIDE MT,$46.46 ,,6.10E+11,1,Hayward,
LRBUY11H65,UCL 70W XFMR CONV KIT HAYWARD JBOX,$46.24 ,,6.10E+11,1,Hayward,
LRBUY11M65,UCL 70W XFMR CONV KIT IMTC JBOX,$46.24 ,,6.10E+11,1,Hayward,
LRBUY11P65,UCL 70W XFMR CONV KIT PNTR JBOX,$46.24 ,,6.10E+11,1,Hayward,
LRBUY11T65,UCL 70W XFMR CONV KIT TCFT JBOX,$46.24 ,,6.10E+11,1,Hayward,
TBB2010CPEG,"1"" CPVC TBB VALVE GRAY SOC/THD EPDM",$46.14 ,,6.10E+11,24,Hayward,
YS00050S,"1/2"" CLEAR PVC Y-STRAINER, SOC",$45.87 ,,6.10E+11,24,Hayward,
YS00050T,"1/2"" CLEAR PVC Y-STRAINER, THD",$45.87 ,,6.10E+11,24,Hayward,
YS10050S,"1/2"" PVC Y-STRAINER, SOC.",$45.87 ,,6.10E+11,24,Hayward,
TCB1020CEEG,"TRUE UNION CHECK VLV GRAY 2"" PVC EPDM SOC/THD",$45.32 ,,6.10E+11,1,Hayward,wholegood
CL110,AUTO CHLORINE FEEDER -4.2-,$44.96 ,,6.10E+11,10,Hayward,wholegood
SP10712GR,"SKIM-MASTER, 2"" GRAY W/OVER-FLO PORT",$44.19 ,,6.10E+11,1,Hayward,wholegood
SP10702FLA,"2"" SPECIAL SKIMMER -FLORIDA-",$43.77 ,,6.10E+11,1,Hayward,wholegood
SP10712S10,"SKIM-MASTER -2"" SKT W/TAN COVER/OVER FLO PORT-",$43.77 ,,6.10E+11,1,Hayward,wholegood
SP1070S,SKIM-MASTER -SKT-,$43.77 ,,6.10E+11,1,Hayward,wholegood
SP1070,SKIM-MASTER .,$43.77 ,,6.10E+11,1,Hayward,wholegood
SP1070SQ,"SKIM-MASTER W/SQUARE LID 1-1/2"" FIP",$43.77 ,,6.10E+11,1,Hayward,wholegood
SP10712SQ,"SKIM-MASTER W/SQUARE LID 2"" FIP",$43.77 ,,6.10E+11,1,Hayward,wholegood
SP10712SSQ,"SKIM-MASTER W/SQUARE LID 2"" SKT",$43.77 ,,6.10E+11,1,Hayward,wholegood
SP10712,"SKIM-MASTER, 2"" W/OVER-FLO PORT",$43.77 ,,6.10E+11,1,Hayward,wholegood
SP10712SDGR,SKIMMER-DARK GRAY,$43.77 ,,6.10E+11,1,Hayward,wholegood
SP10712SBLK,SKIMMER-SP1071-BLACK W/OVERFLO PORT,$43.77 ,,6.10E+11,1,Hayward,wholegood
SP10712SGR,SKIMMER-SP1071-GREY W/OVERFLO PORT,$43.77 ,,6.10E+11,1,Hayward,wholegood
SP10712S,SP1071 SKIMMER W/OVERFLO PORT,$43.77 ,,6.10E+11,1,Hayward,wholegood
SP10712BLK,"SKIM-MASTER, 2"" W/OVER-FLO PORT -BLACK-",$43.76 ,,6.10E+11,1,Hayward,wholegood
TB1125ST,"1-1/4"" PVC TB VLV SOC/THD",$43.49 ,,6.10E+11,6,Hayward,
SP1071210,"SKIM-MASTER, 2 IN W/TAN COVER & OVER-FLO PORT",$43.34 ,,6.10E+11,1,Hayward,wholegood
HLRELAY,"HAYWARD LOGIC,1 RELAY MODULE",$42.86 ,,6.10E+11,1,Hayward,
SP0609C,LARGE NICHE-GUN/CON SS 1/2 REAR MT,$42.01 ,,6.10E+11,1,Hayward,
BFAS1030TES,"3"" BF SHORT TXT PVC EPDM",$41.71 ,,6.10E+11,1,Hayward,
BFA1030TES,"3"" BF ST'D FLG TXT PVC EPDM",$41.71 ,,6.10E+11,1,Hayward,
SP1070SSQ,"SKIM-MASTER W/SQUARE LID 1-1/2"" SKT",$41.70 ,,6.10E+11,1,Hayward,
E-KIT,"KIT-INSTALL,ELECTRICAL",$41.42 ,,7.61E+11,1,Hayward,
WG1048AVPAK2,"OUTLET-DUAL SUCTN, 1-1/2 WHITE",$40.34 ,,6.10E+11,6,Hayward,
WG1048AVDGRPAK2,"OUTLET-DUAL SUCTN,1-1/2 DK GRY",$40.34 ,,6.10E+11,6,Hayward,
WG1048AVGRPAK2,"OUTLET-DUAL SUCTN,1-1/2 LT GRY",$40.34 ,,6.10E+11,6,Hayward,
BFA1020TFS,"2"" BF ST'D FLG TXT PVC FPM",$40.20 ,,6.10E+11,12,Hayward,
TB2075ST,"3/4""CPVC TB VLV SOC/THD VITON",$39.84 ,,6.10E+11,12,Hayward,
CL100,AUTO CHLORINE FEEDER -4.2-,$39.83 ,,6.10E+11,10,Hayward,
TC10100ST,"1"" PVC TC BALL CHECK SKT/THD FPM",$39.55 ,,6.10E+11,12,Hayward,
SP1070FVEKIT,COMMERCIAL KIT FOR SP1070 SERIES SKIMMER,$39.23 ,,6.10E+11,10,Hayward,
SP1080FVEKIT,COMMERCIAL KIT FOR SP1080 SERIES SKIMMER,$39.23 ,,6.10E+11,10,Hayward,
WG1080FVEKIT *,COMMERCIAL KIT FOR SP1080 SERIES SKIMMER,$39.23 ,,6.10E+11,10,Hayward,
EC1161LK,ECONO BASE W/ LOOP,$39.20 ,,6.10E+11,1,Hayward,
SP0600U,DURANICHE -GUNITE/CONCRETE- W/FTG KIT,$38.97 ,,6.10E+11,1,Hayward,
SP0681,JUNCTION BOX (1 IN),$38.92 ,,6.10E+11,24,Hayward,
SP0680,JUNCTION BOX (3/4 IN),$38.92 ,,6.10E+11,24,Hayward,
WG1049AVPAK2,OUTLET-DUAL SUCTION 2 IN,$38.78 ,,6.10E+11,6,Hayward,
WG1049AVDGRPAK2,"OUTLET-DUAL SUCTION 2 IN, DARK GRAY",$38.78 ,,6.10E+11,6,Hayward,
LFGUY1000,"UCL POOL NICHE,SHALLOW PLASTIC",$38.78 ,,6.10E+11,1,Hayward,
TB1125STE,"1 1/4"" PVC TB VLV S/T EPDM",$38.08 ,,6.10E+11,6,Hayward,
AQL-DC,"CONNECT-DIRECT,SUBMISSABLE LUMINARIES",$37.87 ,,7.61E+11,1,Hayward,
LGGUY1000,"UCL SPA NICHE,CONCRETE PLASTIC",$36.94 ,,6.10E+11,1,Hayward,
SP1099S,SPA SKIMMER,$36.43 ,,6.10E+11,1,Hayward,wholegood
LKBUN1000,UCL PRO LOGIC NETWORK COUPLER,$36.39 ,,6.10E+11,15,Hayward,
SP1096,CYC SKIMMER,$35.88 ,,6.10E+11,1,Hayward,
WG1153AVPAK2,OUTLET-DUAL SUCTION 1-1/2 IN,$35.83 ,,6.10E+11,6,Hayward,wholegood
BFA1030CES,"3"" BF ST'D FLG SXT PVC EPDM",$35.81 ,,6.10E+11,8,Hayward,
BFAS1030CES,"3"" BFAS PVC SHORT SXT EPDM",$35.81 ,,6.10E+11,1,Hayward,
SP1092,FRONT ACCESS SKIMMER,$35.57 ,,6.10E+11,1,Hayward,wholegood
BFA1020SFS,"2"" BF ST'D FLG SXS PVC FPM",$35.12 ,,6.10E+11,12,Hayward,
SP0601U,SMALL NICHE -GUNITE/CONCRETE- W/FTG KIT,$34.99 ,,6.10E+11,1,Hayward,wholegood
QVC1040SSEG,"4"" PVC COMPACT BALL VALVE  SOC EPDM TPV GRAY",$34.89 ,,6.10E+11,6,Hayward,
QVC1040TSEG,"4"" PVC COMPACT BALL VALVE  THD EPDM TPV GRAY",$34.89 ,,6.10E+11,6,Hayward,
TC10100STE,1 IN PVC TRUE CHECK SOC &  THD W/EPDM O'RINGS,$34.87 ,,6.10E+11,12,Hayward,
BFAS1020CFS,"2"" BFAS PVC SHORT SXT FPM",$34.67 ,,6.10E+11,12,Hayward,
